Timestamp,Sensor Type,Value1,Value2,Value3
1777036817053,1,8.4009,2.4829,3.6571
1777036817053,1,8.0928,2.3237,3.7777
1777036817053,1,7.7614,2.1589,3.9087
1777036817069,4,-0.4162,1.1982,0.3929
1777036817087,2,-43.8000,7.5750,18.5250
1777036817113,9,8.2228,2.1018,4.9131
1777036817119,1,7.7160,2.0207,4.5383
1777036817119,1,7.7285,1.9298,5.1185
1777036817119,1,7.5114,1.6663,5.4126
1777036817139,4,-0.6177,2.0904,0.5941
1777036817156,2,-44.9250,7.9500,14.1750
1777036817168,5,0.0000,38.5875,-144.0000
1777036817181,9,7.4382,1.4508,6.2240
1777036817187,1,7.2981,1.4943,5.8026
1777036817187,1,7.3878,1.2344,6.5997
1777036817187,1,7.6561,0.9814,7.4007
1777036817208,4,-0.8699,2.5772,0.4931
1777036817225,2,-47.1750,10.2000,7.9500
1777036817251,9,5.8516,0.7043,7.8380
1777036817254,1,7.4901,0.7496,7.8275
1777036817254,1,6.6580,0.6667,8.3743
1777036817254,1,5.2307,0.3649,8.9593
1777036817254,1,3.5172,-0.0090,10.8410
1777036817277,4,-1.0017,3.4283,0.5608
1777036817279,1,2.5705,-0.6431,13.0732
1777036817294,2,-47.6250,11.3250,-2.8500
1777036817301,1,1.9866,-0.9787,13.6481
1777036817322,9,3.5490,-0.0221,9.1419
1777036817328,5,0.0000,38.3750,-147.0000
1777036817346,4,0.1312,2.9005,1.4618
1777036817363,2,-45.2250,15.6000,-14.7000
1777036817368,1,1.3187,-1.1186,13.4094
1777036817368,1,0.9805,-1.4659,13.7462
1777036817368,1,1.7674,-1.8694,14.1727
1777036817391,9,1.9878,-0.1971,9.6011
1777036817415,4,1.0887,0.7199,1.5433
1777036817433,2,-41.4750,19.2000,-18.9000
1777036817435,1,2.9506,-1.7767,14.3934
1777036817435,1,3.4092,-1.1192,13.9364
1777036817435,1,3.8402,-0.6302,13.9065
1777036817435,1,4.2503,-0.4959,14.0345
1777036817459,9,1.9043,0.4011,9.6116
1777036817485,4,2.0553,-0.4754,1.2909
1777036817489,5,0.0000,38.1125,-156.0000
1777036817502,1,4.0813,-0.3437,13.8826
1777036817503,1,3.8785,-0.1765,13.5948
1777036817503,1,4.4602,-0.2204,13.3789
1777036817503,2,-39.6750,20.7000,-20.7750
1777036817528,9,2.6446,1.5306,9.3185
1777036817554,4,3.0890,-1.1788,0.8804
1777036817570,1,5.3530,-0.1472,13.0307
1777036817570,1,5.5699,0.1735,11.8385
1777036817570,1,5.0755,0.3760,10.3265
1777036817573,2,-39.9750,18.6750,-21.3750
1777036817598,9,3.7520,3.0430,8.5342
1777036817624,4,3.7122,-3.0117,0.6655
1777036817636,1,4.7970,0.4780,9.8961
1777036817636,1,4.3499,0.8512,9.3996
1777036817636,1,4.7204,0.9176,9.6311
1777036817637,1,5.0874,1.2132,8.7835
1777036817641,2,-42.8250,15.7500,-19.1250
1777036817648,5,0.0000,38.2000,-153.0000
1777036817667,9,5.5799,4.6922,6.5588
1777036817693,4,4.7418,-3.8436,0.0764
1777036817703,1,5.6665,0.4490,7.1246
1777036817703,1,5.3901,0.9867,5.0785
1777036817703,1,5.5074,1.4411,2.9856
1777036817711,2,-44.9250,11.5500,-14.1000
1777036817739,9,7.0456,6.1320,2.9882
1777036817763,4,3.7981,-3.2234,-0.4194
1777036817770,1,5.2220,2.0665,0.8088
1777036817770,1,5.1709,2.9515,-0.8614
1777036817771,1,5.5229,3.5061,-1.3032
1777036817791,2,-47.3250,7.6500,-3.2250
1777036817807,9,7.1944,6.6484,-0.4576
1777036817808,5,0.0000,38.3750,-149.0000
1777036817832,4,3.4763,-3.1270,-0.5689
1777036817836,1,5.0803,3.8644,-1.3220
1777036817836,1,5.0710,3.7451,-1.8601
1777036817836,1,4.5517,3.5985,-3.1116
1777036817837,1,3.9072,3.6356,-4.3801
1777036817858,2,-47.4750,6.0000,4.5750
1777036817875,9,6.4430,6.3651,-3.7608
1777036817902,4,2.7484,-3.6605,-0.4995
1777036817902,1,3.5524,3.5638,-5.2630
1777036817902,1,3.5850,3.5608,-5.3192
1777036817902,1,4.0053,3.6945,-5.6396
1777036817927,2,-45.3750,6.7500,15.6750
1777036817945,9,4.8386,5.5723,-6.4582
1777036817969,5,0.0000,38.4625,-148.0000
1777036817970,1,3.8405,3.7618,-6.8492
1777036817971,1,3.0852,3.5174,-7.9687
1777036817971,1,2.5056,3.1540,-7.9887
1777036817971,4,1.7448,-2.5441,-0.7610
1777036817998,2,-40.8000,7.2000,23.4750
1777036818014,9,3.3475,4.8602,-7.8322
1777036818035,1,2.3865,3.2037,-7.5335
1777036818035,1,2.1263,3.4292,-7.8311
1777036818036,1,2.1392,3.4771,-8.2663
1777036818036,1,1.5559,3.3948,-8.0432
1777036818040,4,1.1144,-1.3561,-0.8682
1777036818066,2,-37.9500,7.2750,27.2250
1777036818083,9,2.2075,4.3125,-8.5264
1777036818103,1,0.5315,3.4813,-7.6358
1777036818103,1,-0.2201,3.5569,-8.4153
1777036818103,1,-0.3129,3.5112,-9.2094
1777036818122,4,0.8329,-0.8880,-0.0861
1777036818129,5,0.0000,38.5250,-148.0000
1777036818135,2,-36.3000,7.8750,30.2250
1777036818155,9,1.4516,3.8324,-8.9093
1777036818169,1,-0.2486,3.6604,-9.4259
1777036818169,1,0.3024,3.6945,-9.0383
1777036818169,1,0.1292,3.5130,-8.7236
1777036818189,4,0.6174,-1.3734,-0.0681
1777036818206,2,-33.4500,9.7500,32.2500
1777036818225,9,0.4206,3.4506,-9.1699
1777036818235,1,-1.4512,3.3368,-8.8098
1777036818235,1,-2.3154,3.2827,-8.7467
1777036818235,1,-1.4486,3.2644,-8.7709
1777036818235,1,-0.1726,3.2836,-8.9321
1777036818257,4,0.4360,-0.6923,0.3299
1777036818275,2,-31.1250,11.7000,34.2000
1777036818291,5,0.0000,38.4375,-149.0000
1777036818292,9,0.2205,3.2301,-9.2568
1777036818302,1,0.3930,3.4454,-9.0562
1777036818302,1,0.7340,3.4995,-8.9447
1777036818302,1,0.8886,3.4642,-8.8436
1777036818327,4,0.2549,-0.1526,0.0728
1777036818345,2,-30.3000,12.1500,33.6750
1777036818361,9,0.1750,3.1035,-9.3010
1777036818369,1,0.5800,3.4672,-8.9441
1777036818369,1,0.3948,3.5097,-8.7814
1777036818369,1,0.5043,3.2910,-8.9952
1777036818396,4,0.1657,0.1225,-0.0641
1777036818413,2,-30.6750,13.6500,34.2750
1777036818430,9,0.1766,3.0079,-9.3323
1777036818437,1,0.2297,3.0571,-9.3631
1777036818437,1,-0.2680,3.0568,-9.3215
1777036818437,1,-0.5037,3.0374,-9.0084
1777036818437,1,-0.3413,2.8609,-8.8020
1777036818448,5,0.0000,38.4375,-149.0000
1777036818465,4,0.2199,-0.0334,0.0162
1777036818484,2,-30.6750,13.5750,33.4500
1777036818499,9,0.1518,2.8799,-9.3730
1777036818504,1,-0.0772,2.9312,-8.9411
1777036818505,1,0.1056,2.9946,-9.3162
1777036818505,1,0.0434,2.9806,-9.8064
1777036818535,4,0.0002,0.0435,-0.1437
1777036818555,2,-30.6750,13.8000,33.7500
1777036818570,1,0.1020,2.9261,-10.1390
1777036818570,1,0.2569,2.8798,-10.2778
1777036818570,1,-0.0006,2.9970,-10.2215
1777036818570,9,0.1747,2.9088,-9.3637
1777036818605,4,-0.2972,0.2045,-0.1721
1777036818608,5,0.0000,38.4375,-146.0000
1777036818622,2,-31.7250,12.8250,34.1250
1777036818637,1,0.1851,2.9408,-9.7283
1777036818637,1,-0.0374,2.9761,-9.0485
1777036818637,1,-0.4391,3.0105,-8.7841
1777036818640,9,0.1579,3.0916,-9.3052
1777036818674,4,0.0257,-0.1002,0.0805
1777036818691,2,-31.8000,11.9250,34.5750
1777036818704,1,-0.8192,3.1059,-8.6456
1777036818704,1,-0.7914,3.0200,-8.5511
1777036818704,1,-0.3185,3.0748,-8.4670
1777036818704,1,-0.0209,3.1762,-8.7882
1777036818708,9,0.0589,3.0857,-9.3084
1777036818742,4,0.0082,-0.0915,0.0174
1777036818760,2,-30.6750,12.3000,33.4500
1777036818768,5,0.0000,38.4375,-147.0000
1777036818769,1,0.1552,3.2067,-9.1968
1777036818770,1,0.2495,3.1481,-9.6844
1777036818770,1,0.1863,3.0568,-9.7125
1777036818777,9,0.0386,3.0933,-9.3059
1777036818812,4,-0.0701,0.0017,0.0321
1777036818837,1,-0.0012,3.0679,-9.1825
1777036818838,1,-0.1591,3.0395,-8.7679
1777036818838,1,-0.2171,3.1238,-8.6686
1777036818839,2,-31.2000,12.4500,34.4250
1777036818847,9,0.0173,3.1548,-9.2853
1777036818882,4,0.0171,0.0118,0.0597
1777036818902,1,-0.2453,3.2034,-8.8286
1777036818902,1,-0.0559,3.1857,-8.8843
1777036818902,1,-0.0009,3.2010,-8.7960
1777036818902,1,-0.0742,3.2515,-8.8866
1777036818908,2,-31.0500,12.6000,34.0500
1777036818916,9,0.0281,3.1695,-9.2803
1777036818928,5,0.0000,38.4625,-145.0000
1777036818951,4,0.0008,-0.0186,0.0119
1777036818969,1,0.0829,3.2943,-9.1143
1777036818969,1,0.1944,3.2046,-9.1801
1777036818970,1,-0.0823,3.1292,-9.2722
1777036818977,2,-31.2000,12.1500,35.1000
1777036818987,9,0.0089,3.1741,-9.2788
1777036819022,4,0.0186,-0.1112,0.0605
1777036819035,1,-0.3362,3.2192,-9.1741
1777036819036,1,-0.1567,3.2468,-9.0550
1777036819036,1,-0.0123,3.2052,-9.0535
1777036819046,2,-30.9000,12.4500,35.1750
1777036819057,9,-0.0333,3.1629,-9.2825
1777036819090,5,0.0000,38.5500,-144.0000
1777036819098,4,-0.0402,-0.0487,-0.0081
1777036819102,1,0.0900,3.2121,-8.9967
1777036819102,1,0.1519,3.1570,-9.2423
1777036819102,1,0.0356,3.1358,-9.3864
1777036819102,1,-0.0389,3.1140,-9.2746
1777036819117,2,-30.9750,12.9750,35.7000
1777036819125,9,-0.0749,3.1756,-9.2780
1777036819169,4,-0.0104,-0.1119,0.0400
1777036819170,1,-0.2447,3.1199,-9.1334
1777036819170,1,-0.3356,3.1786,-9.0473
1777036819170,1,-0.1522,3.1720,-9.0392
1777036819187,2,-30.0750,12.6000,34.5000
1777036819193,9,-0.1182,3.1857,-9.2740
1777036819237,1,-0.0206,3.1603,-9.2034
1777036819237,1,-0.0882,3.1286,-9.2868
1777036819238,1,-0.2524,3.0769,-9.2536
1777036819238,4,-0.0493,-0.0336,0.0218
1777036819249,5,0.0000,38.5500,-145.0000
1777036819255,2,-30.3750,12.6000,35.0250
1777036819263,9,-0.1732,3.1938,-9.2704
1777036819303,1,-0.3817,3.0209,-9.0993
1777036819304,1,-0.3526,3.0185,-9.0191
1777036819304,1,-0.2599,3.0054,-9.2321
1777036819304,1,-0.2719,2.9438,-9.2088
1777036819306,4,-0.0673,-0.1342,0.0638
1777036819324,2,-29.4750,12.7500,32.8500
1777036819333,9,-0.2527,3.2176,-9.2603
1777036819370,1,-0.3894,3.0045,-9.0099
1777036819372,1,-0.4738,3.0715,-8.8747
1777036819374,1,-0.5231,3.1146,-8.8684
1777036819375,4,-0.0365,-0.0356,0.1048
1777036819394,2,-29.4750,12.9750,33.6750
1777036819404,9,-0.2700,3.2641,-9.2436
1777036819409,5,0.0000,38.4375,-152.0000
1777036819436,1,-0.4759,3.2267,-9.0308
1777036819436,1,-0.4205,3.3849,-9.1848
1777036819436,1,-0.1095,3.4077,-9.0224
1777036819444,4,-0.0363,-0.0380,0.0388
1777036819463,2,-28.8000,12.3750,34.2750
1777036819471,9,-0.2660,3.3279,-9.2209
1777036819504,1,0.0236,3.4442,-8.8289
1777036819504,1,-0.1920,3.5749,-9.0015
1777036819504,1,-0.2731,3.6135,-9.1648
1777036819504,1,-0.1522,3.4884,-8.9369
1777036819515,4,-0.0209,-0.1240,-0.0153
1777036819535,2,-29.3250,12.5250,34.2750
1777036819541,9,-0.3245,3.3658,-9.2052
1777036819571,5,0.0000,38.4000,-146.0000
1777036819571,1,-0.0918,3.4525,-8.8825
1777036819571,1,-0.2584,3.4896,-9.2904
1777036819571,1,-0.4107,3.4032,-9.4466
1777036819585,4,-0.1607,0.0296,-0.0425
1777036819602,2,-29.3250,12.0000,35.1750
1777036819609,9,-0.3473,3.4431,-9.1758
1777036819638,1,-0.5139,3.3093,-9.0652
1777036819638,1,-0.4322,3.3694,-8.5549
1777036819638,1,-0.2997,3.3643,-8.5750
1777036819653,4,-0.0910,0.0015,-0.0344
1777036819671,2,-28.3500,12.1500,33.7500
1777036819679,9,-0.3583,3.4591,-9.1693
1777036819703,1,-0.3389,3.3081,-9.1014
1777036819703,1,-0.4905,3.1834,-9.2985
1777036819703,1,-0.6413,2.9686,-8.9809
1777036819703,1,-1.0119,2.6426,-8.7257
1777036819723,4,-0.1633,0.2828,0.1878
1777036819728,5,0.0000,38.4000,-148.0000
1777036819740,2,-29.2500,11.9250,34.6500
1777036819749,9,-0.2823,3.4099,-9.1904
1777036819770,1,-1.3017,2.1302,-8.6961
1777036819771,1,-1.5640,1.5305,-8.6237
1777036819771,1,-1.9902,0.9784,-8.5699
1777036819792,4,-0.4722,0.7211,0.4937
1777036819818,9,0.0360,3.3502,-9.2166
1777036819818,2,-30.0000,12.1500,33.6750
1777036819836,1,-1.5443,0.4792,-8.7757
1777036819836,1,-2.2262,0.1603,-9.5432
1777036819836,1,-3.0664,-0.1564,-9.8456
1777036819861,4,-1.4018,1.8309,1.2527
1777036819889,9,0.9632,3.6927,-9.0336
1777036819892,2,-32.8500,11.5500,32.0250
1777036819892,5,0.0000,38.4000,-152.0000
1777036819902,1,-3.2504,-0.3915,-9.9407
1777036819902,1,-3.2946,-0.2955,-10.5302
1777036819902,1,-3.2509,-0.0039,-10.6627
1777036819902,1,-1.9953,0.0500,-9.9930
1777036819931,4,-2.4454,2.0861,1.9847
1777036819957,9,2.6232,4.5473,-8.2832
1777036819957,2,-35.6250,11.4000,26.8500
1777036819969,1,-0.9284,0.4005,-8.9605
1777036819969,1,0.2575,1.1557,-8.0889
1777036819970,1,2.5771,1.7213,-7.6618
1777036820001,4,-3.2631,1.9148,1.5224
1777036820026,9,4.5153,5.5401,-6.7148
1777036820026,2,-37.4250,10.2000,21.8250
1777036820037,1,4.9445,1.9950,-7.6068
1777036820037,1,5.7386,2.7123,-7.3286
1777036820037,1,6.6811,3.2246,-7.3528
1777036820037,1,7.5449,3.5949,-6.5599
1777036820048,5,0.0000,38.3125,-151.0000
1777036820078,4,-4.9556,4.6611,0.2596
1777036820095,9,6.4161,6.7916,-2.9796
1777036820095,2,-43.3500,6.6000,17.9250
1777036820101,1,8.7616,3.3864,-5.6148
1777036820101,1,8.1182,3.6093,-2.5328
1777036820102,1,7.2649,4.2365,2.9509
1777036820149,4,-3.0117,0.8354,-0.8219
1777036820164,9,6.4557,7.3820,0.0058
1777036820165,2,-45.4500,0.0000,10.4250
1777036820168,1,6.9643,4.8972,6.0141
1777036820168,1,7.4521,4.5550,6.3063
1777036820168,1,7.1216,5.8843,6.0661
1777036820209,5,0.0000,38.4375,-145.0000
1777036820216,4,-2.1762,1.0192,-0.7511
1777036820234,2,-46.4250,-3.8250,6.0000
1777036820235,9,5.9967,7.4700,2.0997
1777036820235,1,6.9574,6.4301,5.1063
1777036820235,1,6.5040,7.0256,5.2367
1777036820235,1,6.3156,6.9317,5.5798
1777036820235,1,6.3096,6.7962,6.1878
1777036820287,4,-2.1478,2.0443,-1.1431
1777036820295,1,6.0233,7.2733,6.4603
1777036820295,1,5.2890,7.5476,6.6897
1777036820295,1,4.7632,6.9419,8.1709
1777036820303,9,4.9382,7.3011,4.2987
1777036820303,2,-47.9250,-7.2750,0.0750
1777036820351,1,3.5216,6.6646,9.1534
1777036820351,1,1.8401,7.1001,8.8164
1777036820355,4,-1.2176,1.4303,-1.1726
1777036820369,5,0.0000,38.3750,-150.0000
1777036820372,9,3.5359,7.1411,5.7160
1777036820373,2,-47.2500,-11.1750,-4.8000
1777036820419,1,0.8865,7.7468,8.3979
1777036820419,1,1.5329,7.4596,8.5672
1777036820419,1,2.0450,6.9667,8.5726
1777036820419,1,1.3167,7.1767,7.4381
1777036820424,4,-0.6628,0.9366,-0.8117
1777036820442,9,2.5483,6.9841,6.3952
1777036820442,2,-45.3000,-13.4250,-10.7250
1777036820485,1,0.9817,7.2027,6.8617
1777036820485,1,0.7573,7.3406,7.2497
1777036820486,1,0.7053,7.4456,7.7285
1777036820494,4,-0.5269,0.6439,-0.3122
1777036820513,9,1.9134,6.7758,6.8263
1777036820513,2,-44.4000,-14.7750,-11.7000
1777036820528,5,0.0000,38.2500,-149.0000
1777036820554,1,0.9840,7.4952,8.0665
1777036820554,1,1.4503,7.6385,8.6438
1777036820554,1,1.6908,7.8045,8.6803
1777036820564,4,-0.0707,0.3682,-0.2036
1777036820581,9,1.6299,6.7132,6.9604
1777036820582,2,-42.9750,-15.5250,-16.2750
1777036820617,1,1.6346,7.6487,8.6324
1777036820617,1,1.4548,7.7426,8.2534
1777036820618,1,1.6469,7.3588,7.6777
1777036820618,1,1.8571,7.0726,7.0857
1777036820633,4,-0.2576,0.3315,-0.1507
1777036820651,9,1.4427,6.6276,7.0826
1777036820651,2,-42.9750,-15.0750,-15.4500
1777036820684,1,2.1724,6.7110,7.3199
1777036820684,1,1.6537,6.4466,7.2386
1777036820684,1,1.1216,6.1576,6.7373
1777036820687,5,0.0000,38.3750,-150.0000
1777036820702,4,-0.1494,0.6226,-0.1228
1777036820721,9,1.0497,6.5820,7.1935
1777036820721,2,-42.9750,-15.3750,-16.6500
1777036820752,1,0.9102,6.0359,6.4331
1777036820752,1,0.4349,6.1762,6.1113
1777036820752,1,-0.0479,6.4657,5.7012
1777036820772,4,-0.4010,-0.0589,0.1729
1777036820789,9,1.0808,6.4301,7.3251
1777036820799,2,-42.8250,-14.7750,-15.0000
1777036820818,1,0.4678,6.2934,6.1684
1777036820819,1,1.4901,6.1253,6.7289
1777036820819,1,1.7677,6.4161,6.8979
1777036820819,1,1.2814,6.5827,7.3472
1777036820841,4,-0.5759,0.1675,-0.0031
1777036820851,5,0.0000,38.2875,-153.0000
1777036820861,9,1.0065,6.1561,7.5670
1777036820868,2,-42.7500,-14.2500,-16.9500
1777036820885,1,0.9550,6.6876,7.9881
1777036820886,1,1.1527,6.6296,8.7003
1777036820886,1,1.4420,6.4564,9.0329
1777036820911,4,-0.2196,0.2369,-0.0307
1777036820930,9,0.8952,5.9617,7.7348
1777036820937,2,-42.0000,-13.7250,-18.9000
1777036820952,1,1.0959,6.3132,8.9982
1777036820952,1,0.8530,6.3126,8.7200
1777036820952,1,1.0878,5.9698,8.1712
1777036820980,4,-0.2092,0.3120,-0.0757
1777036820998,9,0.6689,5.9041,7.8016
1777036821007,2,-42.0750,-13.9500,-19.0500
1777036821009,5,0.0000,38.2000,-157.0000
1777036821018,1,0.8698,5.9249,7.5488
1777036821018,1,0.4507,5.8570,7.1898
1777036821018,1,0.2234,5.6940,6.9165
1777036821018,1,0.0147,5.4945,6.6317
1777036821058,4,-1.0258,0.5121,0.1753
1777036821067,9,0.4038,5.4505,8.1425
1777036821076,2,-41.8500,-12.5250,-20.4750
1777036821085,1,-0.1857,5.1299,6.4143
1777036821085,1,-0.2001,4.4411,6.6434
1777036821085,1,0.1014,3.3966,7.1025
1777036821129,4,-2.2674,0.7581,0.1382
1777036821136,9,0.0483,4.1259,8.8964
1777036821146,2,-40.6500,-9.6000,-24.8250
1777036821152,1,-0.1546,2.6237,6.8106
1777036821152,1,-0.0072,1.7868,6.7056
1777036821152,1,-0.4349,1.0618,7.5215
1777036821170,5,0.0000,38.3125,-149.0000
1777036821197,4,-2.8065,1.3436,0.0649
