Timestamp,Sensor Type,Value1,Value2,Value3
1777292116780,1,-7.3801,-7.6866,0.4902
1777292116803,9,-7.8739,-5.8429,0.1817
1777292116805,2,43.8000,-15.5250,-4.7250
1777292116829,5,26.8600,189.7375,674.0000
1777292116846,4,1.1209,-1.3618,0.8198
1777292116847,1,-7.6594,-5.6393,-0.0784
1777292116847,1,-8.5908,-6.8267,-1.8293
1777292116847,1,-7.9816,-4.4145,-0.4998
1777292116847,1,-5.9216,-3.6820,-1.0881
1777292116872,9,-8.1260,-5.3828,1.0793
1777292116873,2,42.1500,-18.4500,-4.4250
1777292116914,1,-3.8973,-3.6948,-0.2602
1777292116914,1,-4.7871,-3.5172,0.6541
1777292116914,1,-5.4793,-3.4828,-0.4274
1777292116923,4,1.7454,-0.6837,0.0730
1777292116940,9,-7.9601,-5.3080,2.1523
1777292116941,2,42.6750,-19.2000,-8.4000
1777292116981,1,-2.4257,-3.4439,1.0636
1777292116981,1,0.4499,-4.8826,1.4584
1777292116981,1,-0.5246,-5.4622,-0.5492
1777292116990,5,35.3400,208.1375,1089.0000
1777292116992,4,1.0227,-1.3999,-1.7562
1777292117010,9,-6.8663,-6.2639,3.1285
1777292117010,2,41.6250,-17.1750,-6.6000
1777292117047,1,-1.0175,-6.9882,-2.3489
1777292117047,1,-3.6957,-6.3814,1.4871
1777292117047,1,-4.2117,-3.4911,5.1532
1777292117062,4,-0.6574,-0.3491,-1.1674
1777292117080,9,-6.6296,-6.1878,3.7321
1777292117080,2,42.8250,-12.6000,-12.9000
1777292117115,1,-7.8604,-4.4106,11.5995
1777292117115,1,-22.7082,-9.1388,9.6174
1777292117115,1,-20.8950,-12.5261,14.1518
1777292117115,1,-9.1872,-15.0218,11.4646
1777292117134,4,0.5524,-1.0266,0.5818
1777292117151,9,-6.6526,-5.7391,4.3562
1777292117151,2,41.5500,-15.7500,-9.7500
1777292117151,5,80.9900,234.2875,2127.0000
1777292117181,1,-0.7167,-4.0780,5.5851
1777292117181,1,-2.1072,-0.2130,0.2587
1777292117181,1,-3.3455,-4.2479,0.5055
1777292117201,4,-0.9362,1.1799,-2.7619
1777292117221,2,42.6000,-11.4750,-10.5000
1777292117221,9,-5.7404,-7.1874,3.3999
1777292117248,1,-5.8651,-8.4018,0.9443
1777292117248,1,-5.5463,-8.9276,-1.1004
1777292117248,1,-4.7794,-10.6367,4.0564
1777292117271,4,0.3433,1.6225,-3.1007
1777292117288,9,-4.0922,-8.5419,2.5416
1777292117289,2,45.2250,-0.0750,-5.7000
1777292117311,5,58.9200,212.5500,1580.0000
1777292117314,1,-1.6020,-8.6142,1.5993
1777292117314,1,-0.4181,-7.6502,-2.5863
1777292117314,1,-0.7457,-7.2957,-3.2533
1777292117314,1,-0.9329,-5.4577,-2.5346
1777292117341,4,-1.6831,-0.0589,-3.5994
1777292117359,9,-1.9733,-9.5345,1.1707
1777292117359,2,43.8750,11.1000,0.0750
1777292117381,1,-1.2440,-4.1955,-2.5469
1777292117381,1,-1.1608,-3.7313,-2.9100
1777292117381,1,-2.6348,-11.2573,-1.6762
1777292117409,4,-1.4300,-3.6308,-1.7394
1777292117427,9,-0.8271,-9.7652,-0.3565
1777292117427,2,40.5000,20.4000,-6.5250
1777292117447,1,-3.1457,-22.5365,-2.1212
1777292117447,1,-4.5176,-23.4311,-6.2151
1777292117447,1,-4.1671,-16.7184,-7.5763
1777292117471,5,61.0800,209.9375,1469.0000
1777292117479,4,-4.2938,3.2002,-1.5044
1777292117496,9,-0.3053,-9.5224,-2.3241
1777292117496,2,39.6000,23.4000,-3.0000
1777292117514,1,-1.5700,-10.3582,-7.7638
1777292117514,1,-3.2827,-6.7594,-3.5118
1777292117514,1,-4.2239,-8.8128,7.7662
1777292117514,1,-0.9664,-7.7662,16.8221
1777292117548,4,-0.5089,-0.1216,0.0344
1777292117566,9,-0.1959,-9.3962,-2.8006
1777292117569,2,38.5500,26.3250,1.0500
1777292117581,1,-0.5234,-7.1976,3.0664
1777292117581,1,0.6108,-9.5375,-9.9515
1777292117581,1,-0.6069,-10.7148,-4.9693
1777292117618,4,-1.1599,-0.1330,-0.4410
1777292117624,1,1.0825,-11.0584,-0.3051
1777292117624,1,0.4161,-12.4872,6.4666
1777292117629,5,60.3700,207.6750,1469.0000
1777292117635,9,-0.0100,-9.4264,-2.7044
1777292117645,2,38.1750,25.2000,3.9000
1777292117647,1,-0.8809,-12.5743,7.5595
1777292117688,4,0.4210,0.6008,-0.4207
1777292117704,9,0.1469,-9.6030,-1.9825
1777292117713,2,37.0500,27.3750,7.4250
1777292117714,1,0.1908,-12.7567,-0.4241
1777292117714,1,-0.9233,-13.7375,-1.9633
1777292117714,1,-4.2622,-13.6271,0.4131
1777292117714,1,-5.7407,-13.0896,4.4901
1777292117756,4,2.4729,-0.8648,0.8674
1777292117774,9,-1.0898,-9.7416,-0.2909
1777292117781,1,-7.3289,-14.9136,5.7458
1777292117781,1,-8.8187,-14.0812,1.6056
1777292117781,1,-8.1159,-9.4271,1.1315
1777292117783,2,37.4250,26.8500,5.1750
1777292117790,5,56.8400,204.4625,1391.0000
1777292117826,4,2.3086,-5.4033,1.5385
1777292117843,9,-1.6601,-9.6001,1.1187
1777292117847,1,-5.1239,-10.0358,3.2043
1777292117847,1,-2.7060,-16.8506,-0.0604
1777292117847,1,0.0775,-21.6906,-8.0294
1777292117852,2,39.1500,21.0750,-7.5000
1777292117904,4,2.1944,0.4076,0.2413
1777292117912,9,-1.2584,-9.4914,2.1214
1777292117914,1,2.7787,-21.3622,-10.0666
1777292117914,1,3.3664,-18.9123,-4.5622
1777292117914,1,3.3018,-15.1023,0.5788
1777292117914,1,2.9506,-11.6345,1.9816
1777292117921,2,40.2000,18.9750,-16.3500
1777292117951,5,56.6900,196.3875,1371.0000
1777292117974,4,2.4009,1.9178,0.3813
1777292117981,1,2.9249,-9.9661,0.0458
1777292117981,1,2.9617,-8.9309,-1.4602
1777292117981,1,1.6884,-7.2939,-2.7757
1777292117982,9,-1.5508,-9.1797,3.0820
1777292117991,2,40.8750,13.7250,-12.9750
1777292118043,4,0.9357,-0.8470,0.9551
1777292118047,1,-0.6254,-5.6880,-3.7705
1777292118048,1,-3.7397,-3.9185,-2.8555
1777292118048,1,-4.1868,-1.8936,-1.7303
1777292118051,9,-2.2385,-8.8991,3.4591
1777292118060,2,42.9000,10.8750,-15.9000
1777292118109,5,57.4700,192.3500,1408.0000
1777292118112,4,0.1200,-2.4267,0.9513
1777292118114,1,-1.9831,-1.1614,-1.0810
1777292118114,1,0.2638,-1.1647,-0.9775
1777292118114,1,0.8925,-1.3134,-1.2727
1777292118114,1,-0.9212,-1.5781,-0.2216
1777292118120,9,-2.3069,-8.6575,3.9869
1777292118129,2,42.3000,7.5000,-26.5500
1777292118181,1,-3.2874,-3.0957,4.9531
1777292118181,1,-4.0268,-5.5965,9.3461
1777292118181,1,-1.4788,-10.3666,9.6855
1777292118181,4,-0.1301,0.9891,0.9398
1777292118190,9,-2.8518,-8.1208,4.7000
1777292118201,2,40.4250,3.4500,-26.6250
1777292118248,1,-7.0083,-13.0179,10.1516
1777292118248,1,-5.9833,-11.4721,7.9164
1777292118248,1,-1.3202,-8.5804,5.6827
1777292118252,4,-1.1159,-2.1565,-0.5267
1777292118259,9,-1.9653,-8.4175,4.6319
1777292118269,2,37.2000,5.4000,-25.6500
1777292118271,5,53.4300,187.1250,1326.0000
1777292118314,1,1.9152,-6.6682,5.7975
1777292118314,1,2.8687,-4.0594,6.1612
1777292118314,1,5.3958,-4.3522,0.1259
1777292118314,1,16.3774,-21.0805,6.2133
1777292118320,4,-1.0299,2.7374,-1.6475
1777292118329,9,-0.3728,-9.0781,3.6906
1777292118340,2,38.3250,7.8000,-26.1000
1777292118381,1,11.2546,-30.2082,3.2228
1777292118382,1,-2.7861,-12.0888,-4.4264
1777292118382,1,-4.2721,-3.3168,-5.9824
1777292118389,4,-0.5453,4.2050,-0.5470
1777292118399,9,-0.8051,-9.4435,2.5185
1777292118407,2,41.4750,11.4000,-16.8750
1777292118430,5,53.5900,181.4250,1303.0000
1777292118448,1,-2.4661,-6.5303,-7.0056
1777292118448,1,-1.8078,-13.6179,-4.5568
1777292118448,1,-2.5639,-16.4809,-1.3878
1777292118459,4,-0.7772,0.8613,-2.4955
1777292118468,9,-0.1860,-9.6917,1.4855
1777292118476,2,42.1500,17.7000,-6.6750
1777292118514,1,-4.5428,-15.1089,-0.6799
1777292118514,1,-6.1080,-12.3278,-1.7240
1777292118514,1,-6.4361,-10.4818,-1.6723
1777292118514,1,-6.8303,-9.4304,-1.3490
1777292118529,4,-2.9821,-0.0994,-0.4478
1777292118539,9,-0.2663,-9.8011,-0.1951
1777292118547,2,40.2000,23.2500,-4.5750
1777292118582,1,-6.1253,-6.9987,0.5177
1777292118582,1,-2.4006,-6.0793,3.6048
1777292118582,1,0.7944,-7.6777,3.6924
1777292118590,5,49.5300,177.7375,1213.0000
1777292118598,4,-1.8173,0.9378,0.1622
1777292118607,9,-0.2501,-9.7309,-1.1910
1777292118624,2,41.7000,23.1000,-0.8250
1777292118634,1,1.6325,-8.9776,2.3453
1777292118635,1,1.7498,-9.4104,1.7569
1777292118635,1,0.3535,-8.8959,1.3780
1777292118667,4,-0.4931,0.3476,-0.8068
1777292118675,9,0.1033,-9.6649,-1.6582
1777292118693,2,40.5750,24.2250,0.6750
1777292118696,1,-1.2485,-8.9931,-0.2506
1777292118697,1,-2.3354,-9.1573,-3.2294
1777292118697,1,-3.1783,-7.9403,-5.1425
1777292118729,1,-4.0837,-6.3682,-4.4070
1777292118729,1,-1.8188,-6.5342,0.5515
1777292118737,4,-2.9606,0.0725,-0.0156
1777292118745,9,0.3887,-9.4337,-2.6505
1777292118751,5,51.4500,173.4625,1246.0000
1777292118763,2,38.3250,25.5000,9.9750
1777292118765,1,6.7834,-13.6630,9.1780
1777292118806,4,0.8121,1.3474,-0.8016
1777292118815,9,0.8613,-9.5538,-2.0380
1777292118831,1,7.1593,-16.7782,6.7047
1777292118831,1,-0.3535,-14.8732,1.1387
1777292118831,1,-5.8349,-14.5020,-1.3122
1777292118834,2,36.4500,27.3000,10.2750
1777292118884,9,-0.2072,-9.7649,-0.8797
1777292118885,4,1.7341,-0.1990,0.4528
1777292118898,1,-9.5405,-13.9953,-0.7083
1777292118898,1,-9.5034,-12.6305,3.8713
1777292118898,1,-8.4721,-14.4673,6.3075
1777292118898,1,-7.8377,-15.1783,2.0584
1777292118903,2,36.6000,28.0500,7.4250
1777292118912,5,48.0400,170.3750,1188.0000
1777292118953,9,-1.5752,-9.5899,1.3125
1777292118953,4,3.3084,-5.0117,2.1186
1777292118965,1,-6.2402,-10.8996,3.3087
1777292118965,1,-4.1847,-11.6252,5.7141
1777292118965,1,-3.7104,-16.7596,0.1684
1777292118971,2,39.4500,24.1500,-3.3000
1777292119023,9,-1.3310,-9.4745,2.1526
1777292119023,4,1.9480,-1.6794,0.4792
1777292119032,1,-2.6085,-21.0541,-5.4120
1777292119032,1,-0.0419,-20.8289,-9.7469
1777292119032,1,0.7092,-18.1358,-9.0221
1777292119041,2,35.1750,17.7750,-17.4000
1777292119071,5,47.8500,165.5000,1157.0000
1777292119093,9,-2.0379,-9.2305,2.6107
1777292119093,4,1.4607,1.5963,1.2207
1777292119099,1,0.1298,-14.8343,-6.3945
1777292119099,1,-0.8130,-11.6025,-3.8916
1777292119099,1,-1.2724,-9.3060,-2.8155
1777292119099,1,-1.0089,-7.9911,-0.4839
1777292119110,2,38.8500,13.7250,-16.0500
1777292119164,9,-2.6474,-8.9719,2.9439
1777292119166,1,-0.0556,-7.0926,0.1472
1777292119166,1,0.0188,-5.8164,-0.5046
1777292119166,1,-0.3377,-4.4115,-2.1915
1777292119166,4,0.5534,-1.8825,1.3021
1777292119179,2,40.4250,9.4500,-19.7250
1777292119230,5,47.7800,161.7000,1150.0000
1777292119232,1,0.7878,-2.9812,-2.5603
1777292119232,1,2.5346,-1.9223,-2.4849
1777292119232,1,3.9114,-1.3143,-2.2011
1777292119232,4,-0.1014,-2.1104,1.0372
1777292119233,9,-2.4078,-8.9317,3.2553
1777292119251,2,36.6000,5.7000,-25.0500
1777292119298,1,4.3316,-0.6619,-1.9756
1777292119298,1,4.7764,-0.6185,-1.2697
1777292119298,1,4.8514,-1.4644,1.1486
1777292119298,1,5.0542,-5.9524,9.4899
1777292119300,9,-1.6994,-8.9041,3.7416
1777292119300,4,0.2089,-0.0107,-0.3732
1777292119319,2,34.5000,4.6500,-27.0000
1777292119365,1,-2.8654,-16.3615,10.3065
1777292119366,1,-20.2971,-23.3070,8.6510
1777292119366,1,-14.3827,-16.2523,15.1095
1777292119370,9,-3.1402,-8.5462,3.6430
1777292119370,4,-0.7598,-1.3326,0.1648
1777292119388,2,37.0500,4.4250,-23.7000
1777292119391,5,45.2900,159.4375,1089.0000
1777292119432,1,-6.5904,-6.6978,8.8732
1777292119432,1,-1.8826,-1.6496,7.0947
1777292119432,1,-2.4060,0.5213,-0.7008
1777292119432,1,-1.4692,1.1163,-6.6634
1777292119439,4,-0.5539,1.1999,-0.1801
1777292119439,9,-2.9949,-8.5878,3.6675
1777292119457,2,36.1500,4.6500,-30.3750
1777292119500,1,6.4023,-13.2404,-2.0871
1777292119500,1,19.2383,-39.1666,21.1738
1777292119500,1,-1.7629,-15.1789,0.9721
1777292119509,4,0.0015,-0.1248,-0.5142
1777292119509,9,-1.2252,-9.2804,2.9229
1777292119526,2,36.9750,9.1500,-24.2250
1777292119553,5,42.1500,156.5875,1027.0000
1777292119565,1,-0.7439,-6.0541,-9.3123
1777292119565,1,0.9733,-10.6086,-6.3526
1777292119565,1,-1.1091,-13.8879,-2.4099
1777292119580,9,-0.3698,-9.6442,1.7387
1777292119581,4,-0.8283,-0.1211,-2.2509
1777292119604,2,37.8000,15.0000,-20.8500
1777292119631,1,-2.7544,-14.4793,-0.8641
1777292119631,1,-4.5356,-12.9933,-2.2977
1777292119631,1,-6.3802,-10.3385,-3.2285
1777292119631,1,-6.9482,-8.2505,-3.1481
1777292119649,9,-0.2071,-9.8045,0.0155
1777292119649,4,-3.0216,-0.7106,-0.1342
1777292119673,1,-6.8599,-7.7348,-2.4990
1777292119673,1,-5.5537,-7.8251,-1.4447
1777292119673,2,34.2750,22.1250,-19.4250
1777292119699,1,-2.4182,-7.9917,0.8010
1777292119710,5,46.1300,153.0250,1090.0000
1777292119718,4,-2.7132,2.0577,0.7274
1777292119718,9,-0.6518,-9.6215,-1.7812
1777292119743,2,37.1250,24.2250,-12.8250
1777292119748,1,0.5163,-8.2223,3.0006
1777292119748,1,1.8604,-7.9379,4.5607
1777292119787,4,-1.0230,0.6628,-0.2712
1777292119787,9,-0.2811,-9.4672,-2.5425
1777292119814,2,37.9500,25.5750,-6.5250
1777292119814,1,2.1595,-7.7016,2.4245
1777292119814,1,1.7815,-7.6929,-0.5889
1777292119814,1,1.0639,-8.3342,-1.2625
1777292119814,1,-0.3027,-10.9023,-1.7130
1777292119856,9,-0.1630,-9.3520,-2.9468
1777292119856,4,-1.1419,-0.6582,-0.3267
1777292119870,5,42.2000,149.4625,1012.0000
1777292119881,1,-1.9669,-11.7850,0.6239
1777292119881,1,-0.8665,-11.6070,4.8069
1777292119881,1,0.7169,-11.3264,3.0108
1777292119882,2,36.6000,27.4500,-4.2000
1777292119925,9,0.0719,-9.4154,-2.7414
1777292119934,4,-0.0993,0.6961,-0.4812
1777292119948,1,0.0909,-11.0898,-1.3214
1777292119948,1,-1.8461,-11.2391,-2.2612
1777292119948,1,-4.0262,-11.9626,-1.6271
1777292119952,2,36.0750,29.5500,-3.8250
1777292119995,9,-0.3674,-9.5834,-2.0478
1777292120003,4,0.5553,-0.8796,0.1309
1777292120015,1,-3.3383,-12.5689,0.3081
1777292120015,1,-3.2856,-12.0924,4.5945
1777292120015,1,-4.3005,-13.0630,4.9202
1777292120015,1,-5.1126,-14.1326,5.3016
1777292120021,2,36.9000,29.4750,-6.6000
1777292120029,5,40.6300,148.0375,992.0000
1777292120064,9,-1.1906,-9.7334,-0.1190
1777292120072,4,3.6658,-3.0189,0.3265
1777292120081,1,-5.1814,-15.1056,6.0607
1777292120081,1,-4.9845,-17.1649,2.6836
1777292120081,1,-3.8186,-14.7434,-1.4913
1777292120090,2,36.3750,26.9250,-17.4750
1777292120133,9,-0.8487,-9.6237,1.6836
1777292120142,4,2.8724,-4.8454,0.3809
1777292120147,1,-1.5867,-16.4830,-3.7519
1777292120147,1,2.0019,-20.0184,-5.5711
1777292120147,1,1.6448,-16.2518,-3.4953
1777292120160,2,29.6250,20.8500,-31.0500
1777292120190,5,42.1200,143.2875,1011.0000
1777292120202,9,-0.5563,-9.3868,2.7838
1777292120212,4,2.5927,3.1150,0.3012
1777292120217,1,1.7794,-12.9245,-4.6965
1777292120217,1,2.5959,-12.4825,-4.8036
1777292120217,1,5.0291,-13.9152,-5.2310
1777292120217,1,6.6670,-15.5581,-1.1402
1777292120230,2,29.8500,12.3000,-36.5250
1777292120272,9,-0.8089,-8.9924,3.8279
1777292120282,1,2.4230,-12.4158,2.2974
1777292120282,1,-1.4070,-9.3885,0.0072
1777292120282,1,-4.7830,-6.9903,-3.5160
1777292120282,4,1.3627,-1.3262,-0.0386
1777292120299,2,31.2000,5.8500,-35.1750
1777292120342,9,-1.1748,-8.8666,4.0217
1777292120348,1,-7.0714,-3.9873,-3.5809
1777292120348,1,-5.0447,-1.8945,-1.4348
1777292120348,1,-1.5500,-0.8877,-1.1524
1777292120351,4,0.4432,-0.8903,0.6946
1777292120351,5,40.5500,141.8625,978.0000
1777292120368,2,28.5750,3.1500,-36.6000
1777292120412,9,-0.8623,-9.0928,3.5703
1777292120416,1,1.6196,-0.9667,-2.8478
1777292120416,1,4.0128,-1.6229,-3.8279
1777292120416,1,4.2550,-1.9116,-2.8478
1777292120416,1,3.3664,-1.9164,-1.3113
1777292120420,4,-0.7118,0.4502,0.3644
1777292120437,2,27.5250,3.0000,-37.2000
1777292120483,9,-1.5142,-8.5846,4.4924
1777292120483,1,1.5147,-2.1658,3.9320
1777292120483,1,-1.0884,-4.0092,17.3734
1777292120483,1,0.8940,-11.8253,11.8887
1777292120489,4,0.1587,3.6029,0.9163
1777292120507,2,33.3000,-0.0750,-34.0500
1777292120511,5,40.1600,141.5000,974.0000
1777292120549,1,-4.1782,-17.6970,10.2577
1777292120549,1,-4.3244,-13.6463,9.3855
1777292120549,1,-2.0342,-8.1568,7.2257
1777292120551,9,-1.8595,-8.5784,4.3731
1777292120560,4,-0.2503,0.1307,-0.7566
1777292120576,2,35.4000,1.7250,-34.0500
1777292120615,1,0.3060,-4.8144,8.5516
1777292120615,1,0.3102,-2.9626,11.7523
1777292120615,1,2.7625,-10.4408,10.6035
1777292120615,1,5.1350,-30.1974,-2.4212
1777292120619,9,-0.7627,-8.9436,3.9497
1777292120629,4,-0.8984,0.4355,-1.8886
1777292120655,2,35.3250,6.2250,-31.9500
1777292120670,5,43.0200,138.4125,1016.0000
1777292120680,1,-3.3888,-18.3921,-3.7875
1777292120680,1,-3.8635,-5.4165,-5.8822
1777292120680,1,0.5880,-5.4945,-6.2734
1777292120690,9,-1.4115,-9.3512,2.5949
1777292120697,4,-1.1222,5.2620,-0.9357
1777292120724,2,41.6250,7.4250,-20.7000
1777292120733,1,2.2158,-7.6020,-5.1589
1777292120733,1,1.5084,-9.2644,-2.9136
1777292120733,1,-0.2841,-10.8299,-1.8538
1777292120758,9,-0.6532,-9.6977,1.3031
1777292120766,4,-1.0449,-0.0962,-2.1854
1777292120794,2,43.4250,15.0750,-11.4750
1777292120797,1,-1.9418,-12.5740,-2.2080
1777292120797,1,-2.9198,-15.1397,-2.9859
1777292120797,1,-5.3016,-16.7988,-4.2398
1777292120829,9,-0.1977,-9.7846,-0.6268
1777292120832,5,39.4800,135.2000,938.0000
1777292120836,4,-3.6249,2.7935,-1.0620
1777292120865,2,42.7500,21.9000,-6.1500
1777292120865,1,-8.0219,-13.3666,-3.3852
1777292120866,1,-9.2333,-8.2277,-0.7286
1777292120866,1,-8.7144,-5.4592,3.7962
1777292120889,1,-3.8671,-6.3787,6.2387
1777292120889,1,-0.7122,-7.1315,6.0909
1777292120897,9,-0.0435,-9.6629,-1.6726
1777292120914,4,-1.2821,0.0220,-0.5043
1777292120929,1,-0.7475,-7.7402,4.8368
1777292120931,2,42.6000,24.0750,2.8500
1777292120966,9,-0.0291,-9.6172,-1.9180
1777292120983,4,-0.4543,0.6463,-0.2407
1777292120990,5,40.5500,133.0625,961.0000
1777292120997,1,-1.3750,-9.4050,1.9828
1777292120997,1,-2.0136,-10.7022,-2.0453
1777292120997,1,-1.9786,-9.3634,-5.2487
1777292120997,1,-2.0856,-7.1034,-6.8408
1777292121001,2,41.4000,24.9750,3.1500
1777292121010,1,-1.2721,-6.6975,-3.1558
1777292121035,9,0.1309,-9.3079,-3.0850
1777292121048,1,3.7023,-10.5320,1.2897
1777292121054,4,-2.5798,-1.3664,-0.1072
1777292121070,2,41.3250,23.0250,10.2000
1777292121105,9,0.3803,-9.4684,-2.5249
1777292121114,1,6.9419,-16.5437,7.0738
1777292121114,1,-0.9790,-14.6584,7.6711
1777292121114,1,-3.0951,-12.9320,0.5498
1777292121123,4,0.6399,1.5959,-0.2375
1777292121140,2,39.5250,25.7250,11.4000
1777292121150,5,39.3700,132.0000,937.0000
1777292121175,9,-0.2114,-9.7039,-1.3999
1777292121180,1,-4.6454,-13.1629,-1.7321
1777292121180,1,-4.7907,-13.0549,-0.4011
1777292121180,1,-3.4352,-13.0035,4.4145
1777292121180,1,-5.1978,-16.6283,5.0222
1777292121192,4,2.5352,-0.5702,0.8844
1777292121210,2,39.6750,25.5000,9.6000
1777292121245,9,-1.6869,-9.6123,0.9631
1777292121248,1,-7.8861,-15.3165,-0.4660
1777292121248,1,-6.8512,-9.5192,2.1075
1777292121248,1,-3.1660,-12.9416,7.7545
1777292121262,4,2.8787,-5.6913,1.9129
1777292121280,2,42.3750,20.8500,-2.7750
1777292121315,5,36.6200,129.5000,904.0000
1777292121315,9,-1.3244,-9.5495,1.7952
1777292121315,1,-1.5846,-19.9950,1.6995
1777292121315,1,0.1271,-19.6747,-8.0827
1777292121315,1,1.2260,-18.0192,-9.7690
1777292121331,4,2.0476,0.0203,-0.1214
1777292121351,2,40.9500,17.2500,-14.2500
1777292121379,1,1.8461,-17.1326,-6.5961
1777292121380,1,2.9761,-15.9778,-2.9169
1777292121380,1,1.2873,-11.2451,0.8506
1777292121380,1,1.2084,-9.9159,1.8398
1777292121383,9,-1.2305,-9.3148,2.8091
1777292121399,4,2.3634,0.5487,0.2450
1777292121417,2,42.6750,14.7000,-16.5750
1777292121448,1,1.2398,-9.2728,0.9769
1777292121448,1,-0.1792,-7.6286,-2.2986
1777292121448,1,-2.1972,-5.3255,-4.7919
1777292121452,9,-1.7010,-9.0685,3.3226
1777292121470,4,0.7885,-0.9250,1.2642
1777292121470,5,39.7900,128.2000,963.0000
1777292121487,2,42.1500,10.8750,-18.6000
1777292121513,1,-3.4445,-2.4760,-4.1231
1777292121513,1,-2.7936,-0.9257,-2.8780
1777292121513,1,0.6054,-1.0675,-2.9372
1777292121513,1,2.2839,-1.1046,-3.0081
1777292121521,9,-1.9967,-8.9491,3.4782
1777292121539,4,-0.2604,-2.0380,0.8894
1777292121556,2,39.9750,7.2000,-21.3750
1777292121582,1,1.9433,-0.9206,-3.0398
1777292121582,1,0.8019,-0.7851,-1.1695
1777292121582,1,-0.6544,-0.8429,5.0079
1777292121593,9,-2.1447,-8.6142,4.1672
1777292121609,4,-0.0977,2.1680,-0.2689
1777292121631,5,38.4800,127.0000,922.0000
1777292121634,2,40.0500,5.4750,-22.0500
1777292121647,1,-0.5336,-3.2336,15.3628
1777292121647,1,1.2111,-14.9058,12.7241
1777292121647,1,-12.7834,-21.8519,10.7183
1777292121662,9,-2.0593,-8.6714,4.0910
1777292121679,4,0.6419,-2.3384,-0.5974
1777292121704,2,38.7000,9.3000,-23.2500
1777292121713,1,-5.6800,-16.6089,11.2699
1777292121713,1,-2.7637,-8.1389,11.4718
1777292121713,1,-0.7047,-1.1192,-4.6241
1777292121713,1,14.4305,-10.3406,-2.1248
1777292121729,9,0.0475,-8.9326,4.0469
1777292121748,4,-0.2944,-0.5298,-2.4125
1777292121773,2,36.0000,12.2250,-25.2750
1777292121782,1,21.6909,-28.3358,11.0261
1777292121782,1,-4.1919,-18.3894,-4.8162
1777292121782,1,-8.6539,-5.6495,-7.8882
1777292121791,5,35.9900,124.7500,860.0000
1777292121799,9,-0.4223,-9.3698,2.8635
1777292121816,4,-1.3541,2.2678,-1.0504
1777292121844,2,41.1000,15.6750,-17.4750
1777292121846,1,-5.9387,-5.8594,-6.3491
1777292121846,1,-3.0888,-12.5898,-6.0745
1777292121847,1,-3.1373,-15.4917,-3.5264
1777292121868,9,-0.2563,-9.7234,1.2492
1777292121885,4,-2.1628,-0.7242,-0.8838
1777292121913,2,39.2250,21.2250,-15.1500
1777292121914,1,-3.9829,-14.2190,-2.8463
1777292121914,1,-4.6211,-11.6225,-2.6228
1777292121914,1,-4.7815,-9.1472,-2.0477
1777292121914,1,-4.8455,-8.0542,-1.9941
1777292121938,9,-0.4649,-9.7811,-0.5329
1777292121951,5,34.2000,122.4875,780.0000
1777292121966,4,-2.7784,1.0043,1.0296
1777292121981,1,-4.9558,-6.8833,0.5183
1777292121981,1,-1.7812,-8.1715,4.9074
1777292121981,1,2.5499,-10.2742,6.1899
1777292121984,2,39.0750,23.2500,-8.6250
1777292122007,9,-0.4806,-9.6748,-1.5290
1777292122033,4,-1.0679,2.7553,-0.2027
1777292122046,1,4.3053,-10.4073,3.5354
1777292122046,1,3.9966,-8.9898,0.8997
1777292122046,1,2.5917,-6.3900,1.3681
1777292122051,2,40.5750,23.4000,-2.7750
1777292122079,9,0.0646,-9.6727,-1.6141
1777292122102,4,-0.0428,0.4652,-1.0229
1777292122113,5,32.7600,121.1875,756.0000
1777292122113,1,0.7196,-6.4196,2.9880
1777292122113,1,-1.8000,-8.6614,-0.3718
1777292122113,1,-3.3879,-8.9779,-4.6277
1777292122113,1,-3.9479,-7.6310,-5.9507
1777292122120,2,39.1500,25.2750,1.9500
1777292122147,9,0.1917,-9.4655,-2.5570
1777292122162,1,-3.3293,-6.7295,-6.3996
1777292122162,1,-2.9904,-7.1991,-3.3269
1777292122171,4,-3.4618,-0.3668,0.2908
1777292122189,2,39.3750,25.6500,4.4250
1777292122203,1,0.4023,-13.8245,3.3508
1777292122203,1,6.8970,-17.9465,11.5983
1777292122215,9,0.6699,-9.4666,-2.4710
1777292122243,4,1.5363,1.6257,-0.7390
1777292122259,2,37.8000,26.2500,8.4750
1777292122269,1,4.8751,-14.8525,7.6268
1777292122269,1,-2.1954,-14.1401,0.3990
1777292122269,1,-7.0848,-14.8523,-2.6258
1777292122269,1,-9.1962,-12.9757,-0.6072
1777292122270,5,34.4600,121.3000,794.0000
1777292122284,9,0.0120,-9.6780,-1.5830
1777292122312,4,1.7078,-0.7508,0.7179
1777292122329,2,37.6500,26.3250,7.1250
1777292122336,1,-10.4414,-14.4230,3.1394
1777292122336,1,-9.1570,-12.9891,2.9381
1777292122336,1,-4.7791,-10.2757,4.3238
1777292122354,9,-1.1645,-9.7222,0.5405
1777292122381,4,2.7506,-5.8228,1.5757
1777292122398,2,39.0000,22.5000,-5.9250
1777292122403,1,-0.2898,-12.5315,6.8204
1777292122403,1,-0.7244,-17.8729,-0.2474
1777292122403,1,-1.0902,-19.6164,-6.0532
1777292122424,9,-1.0416,-9.6135,1.6329
1777292122432,5,33.8300,119.0500,757.0000
1777292122450,4,2.1159,0.4258,-0.0159
