Timestamp,Sensor Type,Value1,Value2,Value3
1777195550115,1,-11.1003,-1.2505,2.8217
1777195550115,1,-10.4351,-1.4157,3.0275
1777195550127,5,1982.8900,2105.6001,14400.0000
1777195550143,9,-8.4060,-5.0256,-0.5032
1777195550143,4,-0.2318,-0.3662,-0.0183
1777195550153,2,5.1750,46.2750,21.6000
1777195550211,4,-0.0473,-0.5959,0.7063
1777195550211,1,-10.1516,-1.1477,2.8552
1777195550211,1,-10.2580,-0.7134,2.0812
1777195550211,1,-10.3741,-1.0077,0.6311
1777195550211,1,-9.6993,-1.7076,-0.8668
1777195550212,1,-8.9611,-2.1682,-1.4375
1777195550212,9,-8.5649,-4.7690,-0.2643
1777195550223,2,5.1750,45.9750,22.8000
1777195550249,1,-9.0162,-2.3931,-1.4423
1777195550277,9,-8.9002,-4.1172,0.0766
1777195550277,4,-0.3198,-0.1500,0.5107
1777195550277,1,-9.5330,-2.6994,-1.1982
1777195550277,1,-10.0283,-3.1636,-0.7125
1777195550287,5,1945.8900,2066.3000,14112.0000
1777195550292,2,7.9500,45.8250,23.4000
1777195550293,1,-10.4255,-3.7917,-0.2375
1777195550334,1,-10.7426,-4.4713,-0.0221
1777195550334,1,-10.9555,-4.8494,0.2483
1777195550342,9,-9.0847,-3.6928,0.0358
1777195550343,4,-0.0889,-0.0486,0.2676
1777195550353,2,9.7500,45.7500,23.7000
1777195550411,4,0.4022,0.1689,-0.1503
1777195550412,9,-9.1510,-3.5251,0.0538
1777195550420,1,-10.9472,-5.0192,0.7364
1777195550420,1,-11.5908,-5.6749,0.7388
1777195550420,1,-11.8648,-6.3939,0.7699
1777195550420,1,-11.9198,-6.7469,0.9673
1777195550420,1,-11.6243,-6.4178,1.3561
1777195550422,2,9.7500,46.2750,23.1750
1777195550447,5,2628.3701,2781.5876,19008.0000
1777195550454,1,-10.8778,-5.1987,1.8203
1777195550478,9,-9.0922,-3.6723,0.1276
1777195550479,4,1.6850,0.0968,-0.4019
1777195550486,2,8.8500,46.8750,21.9000
1777195550535,1,-10.2556,-3.6027,1.7581
1777195550535,1,-10.0642,-2.3477,1.2054
1777195550535,1,-9.6694,-1.7518,0.4540
1777195550535,1,-8.9994,-1.9528,-0.2112
1777195550536,1,-8.7182,-2.4230,-0.2614
1777195550544,9,-8.9937,-3.8763,0.5083
1777195550544,4,2.1749,0.9082,0.6402
1777195550553,2,7.3500,48.4500,13.6500
1777195550602,1,-8.6429,-2.5271,0.1214
1777195550602,1,-8.4467,-2.5762,0.2459
1777195550603,1,-8.4251,-2.5618,0.1119
1777195550606,5,3359.0801,3548.5500,23936.0000
1777195550613,4,2.0845,1.0548,1.1791
1777195550613,9,-9.1670,-3.4327,0.5952
1777195550622,2,9.2250,51.1500,3.1500
1777195550631,1,-8.2612,-2.6647,0.1657
1777195550631,1,-7.9490,-3.0547,0.1992
1777195550675,1,-8.2493,-3.5596,0.2997
1777195550675,1,-8.5484,-3.7152,0.4481
1777195550677,9,-9.4116,-2.7316,0.3623
1777195550677,4,1.0534,0.5343,0.9005
1777195550686,2,12.5250,50.6250,-3.7500
1777195550715,1,-8.7625,-3.6063,0.4863
1777195550716,1,-8.9049,-3.4759,0.9446
1777195550744,9,-9.5517,-2.2157,0.1591
1777195550744,4,0.2569,0.2937,0.5950
1777195550753,2,15.9750,49.3500,-7.8750
1777195550767,5,8191.5601,8614.3750,49504.0000
1777195550775,1,-9.6574,-3.2785,2.0070
1777195550775,1,-11.1697,-3.0212,4.4477
1777195550775,1,-12.5025,-2.1873,6.8309
1777195550811,9,-9.6105,-1.9385,0.2237
1777195550811,4,0.7688,-1.3546,1.5456
1777195550822,2,17.9250,46.9500,-9.8250
1777195550859,1,-13.5206,-1.1560,8.0776
1777195550859,1,-14.3797,-1.0280,8.7212
1777195550859,1,-15.2351,-1.4647,10.0648
1777195550859,1,-15.3703,-1.9086,10.9119
1777195550859,1,-14.5950,-2.7114,10.5781
1777195550878,9,-9.6160,-1.1578,1.5368
1777195550879,4,1.0045,-4.0447,2.0514
1777195550887,2,20.2500,44.8500,-12.7500
1777195550926,5,11706.7900,12291.8877,66432.0000
1777195550944,9,-8.9347,-0.0160,4.0425
1777195550944,4,1.4688,-5.2275,2.0245
1777195550955,2,20.7000,40.3500,-21.8250
1777195550955,1,-14.3318,-3.2234,10.7336
1777195550955,1,-14.0136,-3.2414,10.7300
1777195550955,1,-13.3735,-3.2928,10.1127
1777195550955,1,-13.1019,-3.2844,9.9188
1777195550955,1,-12.5695,-3.4807,9.8303
1777195551012,9,-7.1963,1.0646,6.5765
1777195551013,4,1.3808,-5.8847,0.9164
1777195551022,2,16.0500,34.8000,-31.5000
1777195551050,1,-10.8814,-4.4773,9.3218
1777195551050,1,-9.6395,-4.7716,8.7488
1777195551050,1,-9.4612,-4.0980,8.6853
1777195551050,1,-8.1069,-3.8049,7.3597
1777195551050,1,-6.8853,-3.8898,6.2255
1777195551078,9,-4.5247,1.6341,8.5456
1777195551078,4,2.0943,-4.1950,-0.0806
1777195551087,5,16226.2002,17015.1133,88384.0000
1777195551088,2,6.7500,30.8250,-37.6500
1777195551146,9,-2.1384,2.3130,9.2870
1777195551147,4,1.5812,-2.0204,0.0476
1777195551147,1,-6.0503,-2.8837,5.9515
1777195551147,1,-5.8600,-1.2541,4.8257
1777195551147,1,-5.3623,-0.2683,3.5707
1777195551147,1,-4.2257,0.0332,3.5097
1777195551147,1,-3.8441,0.4807,4.0014
1777195551162,2,-3.8250,25.6500,-40.8750
1777195551213,9,-0.9876,3.2819,9.1883
1777195551213,4,0.5244,-2.0118,-0.3286
1777195551223,2,-10.6500,21.5250,-42.6000
1777195551240,1,-3.3954,1.3361,3.9583
1777195551240,1,-2.3198,1.6376,3.6018
1777195551240,1,-1.4836,1.7189,4.3089
1777195551240,1,-0.9715,2.5875,4.5242
1777195551240,1,-0.2943,3.5016,3.7705
1777195551246,5,187205.9844,100000.0000,301888.0000
1777195551278,4,-0.1536,-1.1603,-0.6854
1777195551279,9,-0.1014,3.7895,9.0443
1777195551288,2,-15.6000,19.0500,-42.0750
1777195551338,1,0.3194,4.2194,3.6449
1777195551338,1,0.3159,4.0866,3.8315
1777195551338,1,-0.0993,3.8486,4.5434
1777195551338,1,-0.4606,3.5363,5.6836
1777195551338,1,-0.4917,3.2240,7.4662
1777195551345,4,-0.2758,-0.1060,-0.4581
1777195551346,9,0.6044,4.0834,8.8956
1777195551355,2,-19.3500,18.2250,-40.8750
1777195551404,1,0.0120,2.6390,8.2678
1777195551405,1,0.3051,2.5648,7.9902
1777195551405,1,0.3948,3.0709,7.1958
1777195551407,5,187205.9844,100000.0000,301888.0000
1777195551413,4,0.3241,0.1762,-0.6389
1777195551413,9,0.5229,3.9698,8.9520
1777195551422,2,-20.5500,18.2250,-40.2750
1777195551479,9,0.3493,4.0874,8.9074
1777195551479,4,0.4939,0.2766,-0.4826
1777195551489,2,-20.4000,17.3250,-40.5750
1777195551489,1,0.2536,3.3676,7.3454
1777195551489,1,0.0012,3.4968,8.2977
1777195551490,1,-0.2213,3.6129,8.3312
1777195551490,1,-0.4570,3.7481,7.5703
1777195551490,1,-0.5563,4.1883,6.9721
1777195551546,9,-0.0147,4.3773,8.7755
1777195551546,4,-0.1011,0.0492,-0.3250
1777195551555,2,-21.9000,16.4250,-41.8500
1777195551567,5,187205.9844,100000.0000,301888.0000
1777195551567,1,-0.5743,4.2649,6.9972
1777195551567,1,-0.5061,4.4169,7.4865
1777195551568,1,-0.3362,4.4432,7.4387
1777195551568,1,-0.0814,4.3223,6.9541
1777195551613,9,-0.2166,4.4108,8.7561
1777195551613,4,0.3839,0.4891,-0.3946
1777195551623,2,-20.7000,16.3500,-42.4500
1777195551662,1,0.1519,4.4958,6.7735
1777195551662,1,0.0897,4.9445,5.9599
1777195551662,1,-0.2249,5.3776,4.7109
1777195551662,1,-0.6377,5.6803,3.8674
1777195551662,1,-1.0768,5.5403,3.2584
1777195551679,9,-0.4679,4.6648,8.6134
1777195551679,4,0.5220,1.9649,-0.2370
1777195551692,2,-19.9500,15.1500,-43.9500
1777195551727,5,187205.9844,100000.0000,301888.0000
1777195551747,4,2.4926,4.0968,0.1393
1777195551747,9,-1.4321,5.2467,8.1604
1777195551756,2,-14.2500,14.3250,-45.9000
1777195551757,1,-1.6403,5.1981,3.0969
1777195551757,1,-2.2576,5.3907,3.0024
1777195551757,1,-2.5866,5.1622,3.1388
1777195551757,1,-2.2899,4.6944,2.8289
1777195551757,1,-1.6367,3.6811,1.1910
1777195551816,9,-3.3116,6.3609,6.6890
1777195551816,4,2.9887,5.3771,-1.3671
1777195551822,2,-2.2500,8.5500,-48.5250
1777195551852,1,-1.0851,2.6677,-0.2363
1777195551852,1,-0.6329,1.7345,-0.3464
1777195551852,1,-0.8889,0.9473,-0.7651
1777195551852,1,-2.8128,0.5560,-1.0271
1777195551852,1,-5.5131,1.3708,-0.2076
1777195551881,9,-5.4832,7.2144,3.7492
1777195551881,4,2.1077,4.4596,-2.3114
1777195551886,5,187205.9844,100000.0000,301888.0000
1777195551886,1,-8.0207,3.3449,0.0233
1777195551894,1,-8.1727,2.8866,-0.1609
1777195551894,2,12.2250,3.1500,-46.0500
1777195551947,4,1.3283,2.1848,-4.9150
1777195551947,9,-7.5752,6.2145,0.4086
1777195551953,1,-8.1344,0.7666,-0.4169
1777195551953,1,-10.6588,-0.3389,0.8345
1777195551953,1,-14.7936,1.0597,1.1803
1777195551956,2,22.0500,2.8500,-38.8500
1777195552015,4,-0.7571,-0.0962,-3.9583
1777195552015,9,-8.9816,3.5613,-1.6788
1777195552023,2,25.5750,7.5750,-33.9000
1777195552042,1,-17.9964,4.1501,-0.0269
1777195552042,1,-17.4939,3.5782,-1.2425
1777195552042,1,-16.6373,-0.1893,-1.4913
1777195552042,1,-16.5165,-2.4290,-0.3834
1777195552042,1,-17.3994,-2.7532,0.0616
1777195552046,5,5163.7700,5455.0127,30656.0000
1777195552080,9,-9.6517,1.0999,-1.3436
1777195552080,4,-0.7254,0.0895,-4.5496
1777195552092,2,20.8500,15.7500,-31.9500
1777195552138,1,-17.7440,-2.9841,0.1801
1777195552138,1,-17.5155,-3.5010,0.8812
1777195552138,1,-17.0812,-3.2222,1.8921
1777195552139,1,-16.6612,-2.8131,1.4255
1777195552139,1,-16.1839,-3.6506,0.6526
1777195552146,9,-9.5757,-1.7904,-1.1275
1777195552146,4,-1.1004,-1.0174,-4.1147
1777195552156,2,15.5250,21.0750,-31.1250
1777195552207,5,3841.2600,4069.5000,23968.0000
1777195552212,1,-15.2734,-4.7166,0.2459
1777195552212,1,-14.6154,-5.3459,0.0927
1777195552212,1,-15.5210,-5.1736,0.3858
1777195552213,9,-8.9346,-3.9998,-0.5873
1777195552214,4,0.0370,0.6137,-3.4953
1777195552223,2,7.5000,25.0500,-29.3250
1777195552280,9,-8.0278,-5.6015,-0.5895
1777195552280,4,2.4437,2.6418,-0.6060
1777195552290,1,-16.3908,-3.8324,0.6132
1777195552290,1,-16.2676,-1.8380,0.7496
1777195552290,1,-15.5282,-0.2731,0.7376
1777195552290,1,-14.2014,0.1744,1.0905
1777195552290,1,-13.1737,0.0894,1.2891
1777195552292,2,3.3750,25.5750,-30.3000
1777195552347,9,-7.9143,-5.7498,-0.6893
1777195552347,4,1.6264,1.3297,1.4772
1777195552356,2,5.5500,22.5000,-32.7750
1777195552367,5,2478.6101,2636.8376,16832.0000
1777195552372,1,-12.3841,-0.9371,1.4530
1777195552373,1,-10.9938,-2.4565,1.7677
1777195552373,1,-9.5163,-3.9676,1.5236
1777195552373,1,-8.8295,-5.3554,0.0843
1777195552414,4,-0.1487,-0.7229,0.8346
1777195552414,9,-8.4427,-4.9321,-0.7526
1777195552423,2,9.3750,18.1500,-34.8000
1777195552463,1,-7.9741,-5.6270,-0.8967
1777195552463,1,-7.5111,-4.7967,-1.0487
1777195552463,1,-7.5529,-4.8266,-1.1013
1777195552463,1,-6.9966,-5.0468,-1.0235
1777195552463,1,-6.5827,-4.9367,-0.9170
1777195552481,9,-8.7199,-4.4615,-0.4780
1777195552482,4,-0.1414,-0.3748,0.7918
1777195552494,2,9.4500,17.4000,-35.8500
1777195552529,5,2624.9800,2794.8875,17056.0000
1777195552537,1,-6.5563,-4.8948,-0.8058
1777195552537,1,-6.5874,-5.1951,-0.5498
1777195552537,1,-6.6317,-5.3794,-0.3021
1777195552547,4,0.0968,-0.1622,0.6965
1777195552547,9,-8.8787,-4.1541,-0.2856
1777195552557,2,9.6750,17.9250,-35.5500
1777195552616,9,-8.9749,-3.9473,-0.2008
1777195552616,1,-6.8112,-5.4607,-0.4504
1777195552616,1,-7.0289,-5.6868,-0.7998
1777195552616,1,-7.5422,-5.9333,-1.0666
1777195552616,1,-8.2397,-6.0781,-0.9206
1777195552616,1,-8.8080,-6.4789,-1.0989
1777195552616,4,-0.1622,0.0651,0.4496
1777195552624,2,9.5250,17.8500,-35.8500
1777195552682,4,-0.1390,0.2350,0.2627
1777195552682,9,-8.9862,-3.9140,-0.3154
1777195552686,5,2632.2200,2802.7500,16992.0000
1777195552687,1,-9.2961,-6.9993,-1.0953
1777195552687,1,-9.3858,-6.8701,-0.3811
1777195552687,1,-10.3071,-6.9120,-0.4792
1777195552694,2,10.5750,17.6250,-34.9500
1777195552748,4,0.0589,0.3535,0.0904
1777195552748,9,-8.9357,-4.0081,-0.5088
1777195552758,2,11.8500,17.6250,-34.8000
1777195552767,1,-11.7811,-7.9935,-1.1563
1777195552768,1,-12.4211,-8.1754,-0.9781
1777195552768,1,-12.0526,-8.0545,-1.0750
1777195552768,1,-11.1876,-7.6490,-1.0690
1777195552768,1,-9.8070,-5.9776,-0.5306
1777195552815,9,-8.8608,-4.1359,-0.7425
1777195552815,4,0.3473,-0.2953,0.1393
1777195552832,2,12.9750,18.8250,-35.3250
1777195552844,1,-8.8726,-4.2188,-0.3272
1777195552844,1,-8.7194,-3.3993,-0.8907
1777195552844,1,-8.5340,-3.5883,-2.1565
1777195552844,1,-7.8664,-4.0250,-3.2680
1777195552846,5,2750.3501,2926.6125,17728.0000
1777195552882,4,-0.1952,0.3279,0.3091
1777195552882,9,-8.8572,-4.1635,-0.6214
1777195552892,2,13.6500,18.8250,-35.8500
1777195552901,1,-7.4764,-4.4234,-3.6903
1777195552901,1,-7.5302,-4.4198,-2.6614
1777195552901,1,-7.7204,-3.7499,-1.1468
1777195552929,1,-7.5087,-2.9626,-0.4780
1777195552948,4,-0.0302,-0.2379,0.3494
1777195552948,9,-8.8999,-4.0163,-0.9119
1777195552960,2,13.6500,18.7500,-36.1500
1777195552988,1,-6.8387,-2.8884,-0.9721
1777195552988,1,-6.7250,-3.4436,-2.1159
1777195552988,1,-7.6822,-3.4986,-2.3300
1777195553008,5,2711.9600,2884.8501,17824.0000
1777195553016,1,-8.3007,-2.7736,-1.9256
1777195553016,1,-8.3964,-2.3943,-1.6325
1777195553016,9,-8.9762,-3.8351,-0.9437
1777195553017,4,0.0296,0.2521,0.3763
1777195553025,2,14.8500,18.5250,-35.7000
1777195553058,1,-7.9370,-2.7664,-1.8443
1777195553058,1,-7.2610,-3.1409,-1.6875
1777195553082,4,-0.6790,-0.0681,0.2346
1777195553083,9,-9.0301,-3.6397,-1.1748
1777195553093,2,15.9750,18.4500,-35.6250
1777195553122,1,-6.7023,-3.5824,-1.4411
1777195553122,1,-6.8399,-3.4783,-0.9099
1777195553122,1,-7.2730,-2.7832,-0.3105
1777195553148,9,-9.0924,-3.4113,-1.3646
1777195553149,4,-0.5397,-0.5214,0.2089
1777195553158,2,15.7500,19.8000,-35.0250
1777195553167,5,2314.1299,2463.0625,16000.0000
1777195553208,1,-7.6666,-2.2172,-0.3248
1777195553208,1,-7.3113,-2.3369,-1.2078
1777195553208,1,-6.9811,-2.7676,-1.7234
1777195553209,1,-7.3627,-2.9219,-1.4638
1777195553209,1,-7.7695,-2.8119,-0.6909
1777195553215,9,-9.1544,-3.2937,-1.2322
1777195553215,4,-0.4700,-0.1573,0.1417
1777195553232,2,15.4500,21.1500,-34.7250
1777195553283,4,-0.2514,-0.0877,-0.1002
1777195553284,9,-9.1958,-3.1742,-1.2377
1777195553292,2,15.1500,21.5250,-34.0500
1777195553302,1,-7.8006,-2.9937,-0.5593
1777195553302,1,-8.1990,-3.4519,-0.9972
1777195553302,1,-8.4897,-3.9173,-0.9745
1777195553302,1,-8.6273,-4.0513,-0.6191
1777195553302,1,-8.7829,-4.1698,-0.4301
1777195553322,1,-9.2279,-4.1578,-0.7172
1777195553326,5,1965.1700,2096.7126,13760.0000
1777195553349,9,-9.1794,-3.2371,-1.1956
1777195553350,4,-0.3112,-0.2929,-0.6157
1777195553358,2,14.2500,22.2000,-33.6000
1777195553368,1,-9.4923,-4.4043,-0.7340
1777195553368,1,-9.6323,-4.2416,-0.2650
1777195553406,1,-10.7055,-4.2081,-0.7196
1777195553407,1,-11.9845,-4.4186,-1.3944
1777195553416,4,0.2019,0.0687,-0.6255
1777195553416,9,-9.0698,-3.5826,-1.0365
1777195553425,2,12.4500,23.2500,-32.9250
1777195553464,1,-13.0588,-4.7752,-1.6588
1777195553464,1,-13.8616,-5.3243,-1.7486
1777195553464,1,-14.0327,-5.9166,-1.3190
1777195553482,9,-8.9330,-3.9343,-0.9452
1777195553483,4,0.1946,0.0333,-0.5192
1777195553486,5,2193.3501,2336.5500,15232.0000
1777195553492,2,12.0750,23.2500,-32.7000
1777195553551,9,-8.8392,-4.1424,-0.9379
1777195553551,1,-13.3328,-5.6498,-0.3990
1777195553551,1,-12.1137,-4.5311,0.2518
1777195553551,1,-10.9232,-3.2091,0.2782
1777195553551,1,-10.0152,-2.3082,-0.1980
1777195553551,1,-9.4804,-2.0581,-0.6574
1777195553551,4,0.1481,-0.6667,-0.1991
1777195553562,2,11.4750,23.8500,-33.7500
1777195553589,1,-9.0556,-2.3225,-0.8201
1777195553589,1,-8.7230,-2.7568,-0.8835
1777195553616,4,0.6698,0.0480,0.0977
1777195553616,1,-8.5795,-2.8537,-0.9218
1777195553617,9,-8.8622,-4.1683,-0.5074
1777195553628,2,10.3500,23.5500,-34.3500
1777195553651,5,2543.4900,2705.6750,17184.0000
1777195553652,1,-8.6393,-2.8585,-0.7507
1777195553652,1,-8.5747,-2.9243,-0.5809
1777195553682,4,0.7370,0.3890,0.3641
1777195553682,9,-8.9361,-4.0266,-0.3209
1777195553692,2,10.2750,22.6500,-35.2500
1777195553740,1,-8.3665,-3.1445,-0.3930
1777195553740,1,-7.9705,-3.2809,-0.2327
1777195553740,1,-7.9729,-3.3251,-0.3320
1777195553740,1,-8.2469,-3.3514,-0.3081
