Timestamp,Sensor Type,Value1,Value2,Value3
1777017334021,1,0.0589,0.0398,9.8848
1777017334028,4,0.0005,-0.0006,0.0005
1777017334037,2,23.3250,27.0000,-24.0750
1777017334065,5,20.4800,172.3875,649.0000
1777017334089,9,0.0618,0.0423,9.8064
1777017334090,1,0.0682,0.0443,9.8889
1777017334097,4,-0.0006,-0.0006,0.0005
1777017334107,2,23.2500,27.2250,-23.5500
1777017334160,9,0.0627,0.0425,9.8064
1777017334160,1,0.0628,0.0446,9.8886
1777017334166,4,0.0006,-0.0003,0.0005
1777017334177,2,23.4750,27.3750,-22.7250
1777017334227,5,20.1900,172.1500,644.0000
1777017334227,9,0.0625,0.0426,9.8064
1777017334227,1,0.0658,0.0461,9.8877
1777017334236,4,-0.0006,-0.0006,-0.0008
1777017334244,2,23.0250,27.0750,-22.3500
1777017334298,1,0.0610,0.0419,9.8877
1777017334300,9,0.0628,0.0429,9.8064
1777017334305,4,-0.0006,-0.0006,0.0005
1777017334314,2,22.9500,26.9250,-22.5750
1777017334367,9,0.0627,0.0424,9.8064
1777017334367,1,0.0631,0.0443,9.8883
1777017334374,4,-0.0006,-0.0006,0.0005
1777017334384,2,23.5500,27.2250,-23.2500
1777017334385,5,20.1900,172.1250,650.0000
1777017334435,9,0.0630,0.0427,9.8064
1777017334436,1,0.0631,0.0434,9.8910
1777017334444,4,-0.0006,0.0006,-0.0002
1777017334453,2,23.5500,26.7750,-24.0000
1777017334506,1,0.0616,0.0455,9.8901
1777017334506,9,0.0631,0.0426,9.8064
1777017334514,4,-0.0006,0.0006,-0.0000
1777017334522,2,23.3250,27.6750,-22.4250
1777017334547,5,20.2300,172.1500,650.0000
1777017334576,1,0.0637,0.0416,9.8874
1777017334576,9,0.0628,0.0427,9.8064
1777017334583,4,0.0002,-0.0006,0.0005
1777017334593,2,23.9250,27.6000,-23.5500
1777017334647,9,0.0629,0.0425,9.8064
1777017334648,1,0.0592,0.0416,9.8856
1777017334652,4,-0.0006,0.0006,-0.0008
1777017334662,2,23.1000,26.8500,-22.1250
1777017334706,5,20.3000,172.2375,652.0000
1777017334713,9,0.0622,0.0420,9.8064
1777017334714,1,0.0643,0.0446,9.8901
1777017334721,4,0.0006,-0.0003,0.0005
1777017334731,2,23.3250,27.3000,-22.7250
1777017334783,1,0.0604,0.0422,9.8916
1777017334784,9,0.0622,0.0425,9.8064
1777017334791,4,-0.0005,0.0006,-0.0008
1777017334809,2,23.0250,26.7000,-22.5750
1777017334852,9,0.0617,0.0421,9.8064
1777017334853,1,0.0607,0.0440,9.8871
1777017334860,4,0.0005,-0.0006,0.0005
1777017334865,5,20.3400,172.2375,650.0000
1777017334878,2,23.2500,26.8500,-22.8750
1777017334925,1,0.0649,0.0449,9.8901
1777017334927,9,0.0619,0.0425,9.8064
1777017334930,4,-0.0006,-0.0006,-0.0008
1777017334950,2,23.0250,26.7750,-22.6500
1777017334993,9,0.0621,0.0425,9.8064
1777017334993,1,0.0616,0.0443,9.8889
1777017335009,4,-0.0006,-0.0006,0.0005
1777017335017,2,23.0250,27.3750,-22.7250
1777017335027,5,20.4400,172.3625,649.0000
1777017335061,1,0.0655,0.0431,9.8880
1777017335061,9,0.0622,0.0425,9.8064
1777017335078,4,0.0005,0.0005,-0.0008
1777017335086,2,23.0250,27.3750,-22.7250
1777017335130,1,0.0637,0.0404,9.8913
1777017335132,9,0.0626,0.0424,9.8064
1777017335148,4,-0.0006,0.0006,0.0003
1777017335156,2,23.1000,27.1500,-22.5750
1777017335186,5,20.3700,172.3000,650.0000
1777017335199,9,0.0623,0.0419,9.8064
1777017335200,1,0.0610,0.0431,9.8892
1777017335216,4,-0.0006,0.0006,0.0002
1777017335227,2,23.4750,27.5250,-23.4750
1777017335268,1,0.0640,0.0464,9.8913
1777017335269,9,0.0621,0.0419,9.8064
1777017335286,4,0.0002,-0.0002,0.0000
1777017335294,2,24.1500,27.5250,-25.5000
1777017335338,9,0.0623,0.0425,9.8064
1777017335339,1,0.0613,0.0443,9.8907
1777017335345,5,20.4600,172.3875,648.0000
1777017335354,4,-0.0006,-0.0006,-0.0000
1777017335363,2,23.4000,26.9250,-23.7750
1777017335410,1,0.0676,0.0428,9.8865
1777017335410,9,0.0623,0.0423,9.8064
1777017335427,4,0.0006,0.0006,-0.0002
1777017335433,2,23.5500,27.3000,-23.7750
1777017335477,9,0.0627,0.0423,9.8064
1777017335477,1,0.0622,0.0446,9.8871
1777017335494,4,0.0000,-0.0006,0.0005
1777017335503,2,23.7750,27.4500,-23.6250
1777017335506,5,20.5100,172.4250,650.0000
1777017335546,9,0.0628,0.0425,9.8064
1777017335547,1,0.0658,0.0446,9.8848
1777017335564,4,-0.0002,0.0002,0.0005
1777017335572,2,23.2500,27.0000,-23.4000
1777017335615,9,0.0631,0.0429,9.8064
1777017335616,1,0.0607,0.0446,9.8910
1777017335633,4,-0.0006,0.0003,-0.0003
1777017335642,2,24.4500,27.4500,-26.2500
1777017335665,5,20.2900,172.2750,648.0000
1777017335685,1,0.0586,0.0467,9.8883
1777017335685,9,0.0627,0.0431,9.8064
1777017335702,4,-0.0006,0.0006,0.0005
1777017335710,2,23.8500,27.3750,-25.6500
1777017335754,9,0.0620,0.0431,9.8064
1777017335756,1,0.0610,0.0392,9.8853
1777017335771,4,0.0006,-0.0006,-0.0008
1777017335780,2,23.7000,26.7000,-24.3750
1777017335823,1,0.0640,0.0461,9.8889
1777017335823,9,0.0620,0.0426,9.8064
1777017335826,5,20.4100,172.3625,646.0000
1777017335841,4,0.0006,-0.0006,-0.0006
1777017335859,2,23.8500,27.5250,-23.8500
1777017335893,1,0.0616,0.0446,9.8877
1777017335893,9,0.0621,0.0430,9.8064
1777017335910,4,-0.0006,-0.0006,0.0005
1777017335930,2,24.1500,27.1500,-25.4250
1777017335963,1,0.0616,0.0443,9.8910
1777017335963,9,0.0622,0.0430,9.8064
1777017335986,5,20.3500,172.3000,648.0000
1777017335988,4,-0.0006,-0.0006,-0.0008
1777017335997,2,23.7750,27.3000,-24.3000
1777017336032,9,0.0622,0.0428,9.8064
1777017336034,1,0.0616,0.0410,9.8877
1777017336057,4,0.0006,-0.0005,0.0005
1777017336066,2,24.0750,27.4500,-24.3750
1777017336102,1,0.0694,0.0461,9.8904
1777017336102,9,0.0621,0.0425,9.8064
1777017336126,4,-0.0006,-0.0006,0.0005
1777017336135,2,23.5500,27.5250,-24.2250
1777017336145,5,20.4400,172.3625,650.0000
1777017336171,1,0.0613,0.0413,9.8916
1777017336172,9,0.0628,0.0428,9.8064
1777017336196,4,-0.0006,0.0003,0.0005
1777017336205,2,24.1500,27.3750,-24.9750
1777017336239,1,0.0589,0.0473,9.8845
1777017336241,9,0.0626,0.0422,9.8064
1777017336267,4,-0.0003,-0.0002,-0.0003
1777017336275,2,23.7750,27.2250,-25.1250
1777017336305,5,20.3900,172.3250,647.0000
1777017336308,9,0.0621,0.0427,9.8064
1777017336308,1,0.0721,0.0443,9.8910
1777017336335,4,-0.0006,0.0006,0.0005
1777017336344,2,24.3750,27.3750,-24.9000
1777017336379,1,0.0550,0.0389,9.8931
1777017336380,9,0.0631,0.0429,9.8064
1777017336404,4,-0.0006,-0.0006,-0.0002
1777017336414,2,23.4750,27.5250,-23.7750
1777017336448,1,0.0589,0.0461,9.8913
1777017336449,9,0.0624,0.0420,9.8064
1777017336466,5,20.5400,172.4250,650.0000
1777017336475,4,0.0006,0.0006,-0.0002
1777017336482,2,24.0750,27.2250,-24.6750
1777017336518,9,0.0619,0.0424,9.8064
1777017336519,1,0.0817,0.0449,9.8871
1777017336545,4,-0.0002,-0.0002,0.0000
1777017336553,2,23.5500,27.3000,-23.3250
1777017336587,9,0.0639,0.0429,9.8063
1777017336588,1,0.0532,0.0395,9.8925
1777017336613,4,-0.0006,-0.0002,0.0005
1777017336622,2,23.2500,26.7750,-23.4750
1777017336626,5,20.2700,172.2125,645.0000
1777017336656,1,0.0485,0.0446,9.8862
1777017336657,9,0.0629,0.0420,9.8064
1777017336683,4,0.0006,0.0003,-0.0008
1777017336691,2,23.3250,27.1500,-22.3500
1777017336726,1,0.0870,0.0440,9.8925
1777017336728,9,0.0614,0.0423,9.8064
1777017336754,4,0.0003,0.0006,0.0005
1777017336760,2,23.3250,27.1500,-22.5000
1777017336787,5,20.4200,172.3250,651.0000
1777017336795,1,0.0529,0.0425,9.8904
1777017336795,9,0.0638,0.0427,9.8063
1777017336823,4,-0.0006,0.0006,0.0005
1777017336840,2,23.8500,27.2250,-23.8500
1777017336864,1,0.0508,0.0467,9.8862
1777017336866,9,0.0627,0.0424,9.8064
1777017336891,4,-0.0006,-0.0006,-0.0008
1777017336908,2,23.1750,27.3000,-23.1750
1777017336934,1,0.0805,0.0455,9.8892
1777017336935,9,0.0615,0.0426,9.8064
1777017336945,5,20.4100,172.3250,650.0000
1777017336970,4,-0.0006,0.0006,0.0005
1777017336977,2,23.4000,27.1500,-22.9500
1777017337003,1,0.0634,0.0452,9.8922
1777017337004,9,0.0631,0.0427,9.8064
1777017337039,4,-0.0006,-0.0006,0.0003
1777017337046,2,23.0250,27.0750,-22.9500
1777017337073,9,0.0632,0.0428,9.8064
1777017337074,1,0.0473,0.0386,9.8874
1777017337105,5,20.2200,172.1500,651.0000
1777017337107,4,0.0006,-0.0006,0.0003
1777017337116,2,22.9500,27.3750,-23.1000
1777017337142,1,0.0721,0.0461,9.8895
1777017337143,9,0.0617,0.0421,9.8064
1777017337176,4,-0.0003,0.0015,-0.0008
1777017337185,2,23.5500,27.6000,-23.1750
1777017337211,9,0.0625,0.0427,9.8064
1777017337213,1,0.0697,0.0458,9.8874
1777017337246,4,0.0002,-0.0006,0.0005
1777017337255,2,23.3250,27.4500,-22.3500
1777017337265,5,20.3400,172.2750,648.0000
1777017337280,9,0.0632,0.0433,9.8064
1777017337282,1,0.0494,0.0425,9.8889
1777017337315,4,-0.0006,-0.0000,0.0000
1777017337324,2,23.0250,26.8500,-23.1000
1777017337352,9,0.0617,0.0428,9.8064
1777017337352,1,0.0601,0.0428,9.8874
1777017337384,4,0.0006,0.0006,-0.0008
1777017337393,2,23.7000,26.8500,-22.5000
1777017337420,1,0.0846,0.0449,9.8871
1777017337420,9,0.0615,0.0429,9.8064
1777017337426,5,20.4900,172.4250,647.0000
1777017337454,4,-0.0002,0.0002,0.0005
1777017337463,2,23.5500,26.8500,-23.3250
1777017337490,1,0.0500,0.0413,9.8910
1777017337491,9,0.0636,0.0433,9.8063
1777017337524,4,-0.0006,-0.0006,0.0005
1777017337534,2,23.1000,27.1500,-22.7250
1777017337558,1,0.0488,0.0449,9.8883
1777017337558,9,0.0624,0.0428,9.8064
1777017337586,5,20.4800,172.3875,651.0000
1777017337593,4,-0.0006,0.0003,-0.0008
1777017337602,2,23.0250,26.9250,-22.9500
1777017337630,1,0.0894,0.0449,9.8877
1777017337630,9,0.0611,0.0426,9.8064
1777017337663,4,0.0006,0.0003,0.0005
1777017337671,2,23.3250,26.6250,-22.7250
1777017337699,1,0.0559,0.0428,9.8892
1777017337700,9,0.0637,0.0431,9.8063
1777017337733,4,-0.0006,-0.0006,0.0005
1777017337742,2,23.0250,27.3750,-22.7250
1777017337746,5,20.4800,172.3875,653.0000
1777017337766,9,0.0631,0.0430,9.8064
1777017337766,1,0.0395,0.0416,9.8913
1777017337801,4,-0.0006,-0.0006,-0.0008
1777017337820,2,23.4750,27.0750,-23.7750
1777017337836,1,0.0793,0.0446,9.8868
1777017337837,9,0.0606,0.0424,9.8064
1777017337871,4,0.0006,0.0006,0.0005
1777017337888,2,23.7750,27.4500,-24.0750
1777017337907,1,0.0697,0.0458,9.8850
1777017337907,9,0.0623,0.0430,9.8064
1777017337908,5,20.5100,172.3875,651.0000
1777017337949,4,-0.0006,-0.0006,0.0005
1777017337959,2,23.2500,27.2250,-23.7750
1777017337975,1,0.0488,0.0455,9.8922
1777017337976,9,0.0630,0.0435,9.8064
1777017338018,4,-0.0006,-0.0006,-0.0008
1777017338026,2,23.5500,27.0750,-23.0250
1777017338045,1,0.0538,0.0413,9.8830
1777017338047,9,0.0616,0.0433,9.8064
1777017338066,5,20.5600,172.4500,653.0000
1777017338087,4,0.0006,0.0006,0.0003
1777017338096,2,23.5500,27.3000,-22.5000
1777017338116,1,0.0948,0.0464,9.8934
1777017338118,9,0.0607,0.0432,9.8064
1777017338156,4,0.0006,0.0003,-0.0008
1777017338164,2,23.5500,27.0000,-23.5500
1777017338184,1,0.0464,0.0407,9.8928
1777017338185,9,0.0637,0.0438,9.8063
1777017338226,5,20.5600,172.4500,653.0000
1777017338227,4,-0.0006,-0.0006,0.0005
1777017338237,2,23.1000,27.3750,-23.4000
1777017338252,1,0.0482,0.0449,9.8848
1777017338253,9,0.0622,0.0431,9.8064
1777017338296,4,0.0006,0.0002,-0.0008
1777017338304,2,23.1000,26.7750,-23.1000
1777017338322,9,0.0608,0.0431,9.8064
1777017338323,1,0.0891,0.0452,9.8889
1777017338366,4,0.0006,0.0006,-0.0008
1777017338373,2,23.3250,27.0750,-22.6500
1777017338387,5,20.6500,172.5125,655.0000
1777017338391,1,0.0562,0.0398,9.8895
1777017338392,9,0.0636,0.0436,9.8063
1777017338434,4,-0.0006,-0.0006,0.0005
1777017338443,2,23.3250,26.6250,-22.8750
1777017338460,1,0.0431,0.0476,9.8901
1777017338462,9,0.0628,0.0430,9.8064
1777017338504,4,0.0002,-0.0006,0.0005
1777017338513,2,23.8500,27.1500,-25.1250
1777017338530,1,0.0814,0.0440,9.8919
1777017338531,9,0.0609,0.0432,9.8064
1777017338546,5,20.3600,172.3000,648.0000
1777017338575,4,0.0006,0.0006,-0.0000
1777017338582,2,23.1000,26.8500,-23.1750
1777017338599,9,0.0631,0.0435,9.8064
1777017338601,1,0.0667,0.0413,9.8877
1777017338642,4,-0.0006,-0.0006,0.0005
1777017338651,2,23.3250,27.0750,-22.8750
1777017338670,1,0.0416,0.0416,9.8904
1777017338671,9,0.0635,0.0434,9.8063
1777017338706,5,20.5100,172.4250,650.0000
1777017338712,4,-0.0006,-0.0006,0.0002
1777017338720,2,22.9500,27.1500,-23.1000
1777017338740,9,0.0613,0.0429,9.8064
1777017338740,1,0.0703,0.0437,9.8892
1777017338783,4,0.0006,0.0017,-0.0006
1777017338799,2,23.4000,27.3000,-22.8750
1777017338808,9,0.0620,0.0431,9.8064
1777017338809,1,0.0787,0.0440,9.8877
1777017338851,4,0.0006,-0.0006,0.0005
1777017338866,5,20.5300,172.4250,653.0000
1777017338868,2,23.3250,27.3750,-23.4750
1777017338876,9,0.0635,0.0434,9.8063
1777017338876,1,0.0467,0.0413,9.8928
1777017338928,4,-0.0006,-0.0006,-0.0008
1777017338937,2,23.2500,26.8500,-23.1000
1777017338947,1,0.0526,0.0428,9.8895
1777017338948,9,0.0619,0.0429,9.8064
1777017338999,4,-0.0005,0.0006,-0.0008
1777017339006,2,24.7500,27.0000,-27.0750
1777017339014,9,0.0607,0.0428,9.8064
1777017339015,1,0.0960,0.0449,9.8889
1777017339024,5,20.6600,172.5375,655.0000
1777017339067,4,0.0005,-0.0006,0.0005
1777017339076,2,24.4500,27.0000,-27.0750
1777017339084,9,0.0640,0.0434,9.8063
1777017339084,1,0.0419,0.0413,9.8913
1777017339136,4,-0.0008,-0.0006,-0.0008
1777017339145,2,24.0000,27.6000,-24.9000
1777017339154,9,0.0620,0.0429,9.8064
1777017339156,1,0.0520,0.0464,9.8895
1777017339185,5,20.4400,172.3625,650.0000
1777017339206,4,0.0006,-0.0002,-0.0008
1777017339216,2,24.1500,27.0750,-25.2000
1777017339224,9,0.0611,0.0430,9.8064
1777017339224,1,0.0921,0.0416,9.8880
1777017339280,4,0.0006,-0.0006,-0.0003
1777017339284,2,23.1000,27.3000,-24.4500
1777017339293,9,0.0640,0.0431,9.8063
1777017339293,1,0.0482,0.0428,9.8886
1777017339345,4,-0.0006,-0.0006,0.0005
1777017339346,5,20.3500,172.3000,649.0000
1777017339354,2,23.9250,27.1500,-24.0750
1777017339362,1,0.0508,0.0461,9.8895
1777017339363,9,0.0625,0.0429,9.8064
1777017339414,4,-0.0006,0.0006,0.0005
1777017339423,2,23.4750,27.1500,-24.8250
1777017339432,9,0.0614,0.0433,9.8064
1777017339432,1,0.0861,0.0440,9.8928
1777017339483,4,0.0006,-0.0006,0.0005
1777017339492,2,23.8500,27.1500,-24.3000
1777017339501,1,0.0577,0.0428,9.8874
1777017339502,9,0.0637,0.0434,9.8063
1777017339505,5,20.2500,172.2125,644.0000
1777017339553,4,-0.0006,-0.0006,0.0005
1777017339562,2,23.4750,27.4500,-25.5750
1777017339570,1,0.0508,0.0452,9.8880
1777017339571,9,0.0633,0.0437,9.8063
1777017339623,4,-0.0006,-0.0006,-0.0008
1777017339631,2,23.3250,27.3000,-23.7750
1777017339640,1,0.0763,0.0416,9.8883
1777017339641,9,0.0622,0.0437,9.8064
1777017339668,5,19.9800,171.9750,643.0000
1777017339692,4,0.0005,0.0009,0.0005
1777017339701,2,22.9500,27.3000,-23.8500
1777017339709,1,0.0736,0.0467,9.8868
1777017339710,9,0.0633,0.0433,9.8063
1777017339761,4,-0.0017,-0.0006,-0.0008
1777017339779,9,0.0644,0.0437,9.8063
1777017339779,2,23.4000,27.4500,-24.3000
1777017339779,1,0.0380,0.0455,9.8940
1777017339825,5,20.4300,172.3625,649.0000
1777017339830,4,0.0006,0.0006,0.0003
1777017339849,1,0.0622,0.0410,9.8871
1777017339850,9,0.0616,0.0434,9.8064
1777017339850,2,23.7750,27.3000,-24.0000
1777017339909,4,0.0006,0.0018,0.0005
1777017339918,1,0.0837,0.0497,9.8868
1777017339918,9,0.0614,0.0434,9.8064
1777017339919,2,23.5500,27.4500,-23.7750
1777017339978,4,-0.0006,-0.0006,0.0005
1777017339985,5,20.3800,172.3250,649.0000
1777017339987,1,0.0467,0.0413,9.8904
1777017339987,9,0.0636,0.0444,9.8063
1777017339987,2,23.4750,27.6750,-24.8250
1777017340049,4,-0.0006,-0.0006,-0.0008
1777017340056,9,0.0620,0.0435,9.8064
1777017340057,1,0.0544,0.0437,9.8839
1777017340058,2,23.2500,27.0750,-23.4000
1777017340116,4,0.0006,0.0006,0.0005
1777017340126,9,0.0614,0.0432,9.8064
1777017340126,1,0.0867,0.0452,9.8880
1777017340127,2,24.7500,27.5250,-26.5500
1777017340145,5,20.2600,172.2125,646.0000
1777017340187,4,0.0003,-0.0006,0.0005
1777017340195,1,0.0491,0.0431,9.8925
1777017340196,9,0.0638,0.0439,9.8063
1777017340197,2,23.7750,27.4500,-24.0000
1777017340255,4,-0.0006,-0.0006,-0.0000
1777017340265,1,0.0494,0.0461,9.8901
1777017340265,9,0.0625,0.0434,9.8064
1777017340266,2,23.4750,26.8500,-25.2750
1777017340305,5,20.3100,172.2375,649.0000
1777017340326,4,0.0002,-0.0006,0.0005
1777017340334,1,0.0805,0.0431,9.8889
1777017340335,9,0.0613,0.0434,9.8064
1777017340335,2,23.7000,27.6750,-25.1250
1777017340395,4,0.0006,0.0006,-0.0008
1777017340403,1,0.0643,0.0413,9.8868
1777017340404,9,0.0632,0.0436,9.8063
1777017340404,2,23.4000,27.5250,-23.7000
1777017340466,4,-0.0006,-0.0006,-0.0008
1777017340469,5,19.9900,171.9750,642.0000
1777017340472,1,0.0452,0.0446,9.8931
1777017340473,9,0.0633,0.0434,9.8063
1777017340473,2,23.4750,27.3750,-23.1750
1777017340533,4,-0.0006,-0.0006,-0.0008
1777017340543,2,23.2500,27.3000,-23.9250
1777017340543,1,0.0682,0.0398,9.8904
1777017340543,9,0.0615,0.0430,9.8064
1777017340602,4,0.0006,0.0018,-0.0008
1777017340611,1,0.0787,0.0443,9.8907
1777017340612,9,0.0622,0.0428,9.8064
1777017340613,2,23.7000,26.9250,-24.6000
1777017340626,5,20.4100,172.3250,648.0000
1777017340672,4,-0.0006,-0.0006,0.0005
1777017340682,1,0.0461,0.0452,9.8913
1777017340683,9,0.0633,0.0433,9.8063
1777017340683,2,23.4750,27.0000,-24.3000
1777017340741,4,-0.0006,-0.0006,0.0005
1777017340750,1,0.0541,0.0449,9.8865
1777017340751,9,0.0617,0.0431,9.8064
1777017340759,2,24.1500,27.1500,-25.4250
1777017340786,5,20.3800,172.3250,647.0000
1777017340810,4,0.0006,0.0006,-0.0008
1777017340820,9,0.0611,0.0431,9.8064
1777017340820,1,0.0829,0.0440,9.8901
1777017340828,2,23.8500,26.8500,-24.6750
1777017340880,4,-0.0006,-0.0006,0.0005
1777017340889,1,0.0574,0.0446,9.8892
1777017340889,9,0.0631,0.0435,9.8064
1777017340898,2,23.4750,27.2250,-23.7000
1777017340946,5,20.2800,172.2375,650.0000
1777017340958,9,0.0625,0.0434,9.8064
1777017340958,1,0.0482,0.0479,9.8877
1777017340959,4,-0.0006,-0.0006,0.0005
1777017340968,2,23.7000,27.4500,-24.7500
1777017341028,1,0.0763,0.0404,9.8907
1777017341029,9,0.0612,0.0439,9.8064
1777017341029,4,0.0006,0.0006,0.0003
1777017341036,2,22.8000,26.8500,-23.4750
1777017341098,1,0.0709,0.0452,9.8877
1777017341098,9,0.0624,0.0438,9.8064
1777017341098,4,0.0006,0.0006,-0.0008
1777017341105,5,20.4100,172.3250,650.0000
1777017341106,2,23.2500,26.8500,-23.6250
1777017341168,4,-0.0018,-0.0006,0.0005
1777017341169,1,0.0449,0.0443,9.8946
1777017341169,9,0.0632,0.0443,9.8063
1777017341175,2,23.4000,26.8500,-23.4000
1777017341236,4,0.0006,-0.0006,0.0005
1777017341237,1,0.0556,0.0401,9.8833
1777017341238,9,0.0615,0.0438,9.8064
1777017341245,2,24.0750,27.3750,-24.6750
1777017341265,5,20.5200,172.4250,653.0000
1777017341305,4,0.0006,0.0014,-0.0008
1777017341306,1,0.0882,0.0461,9.8853
1777017341306,9,0.0610,0.0434,9.8064
1777017341314,2,23.9250,27.3000,-24.0750
1777017341376,1,0.0497,0.0416,9.8907
1777017341376,9,0.0634,0.0441,9.8063
1777017341377,4,-0.0006,-0.0006,0.0005
1777017341385,2,23.5500,27.4500,-24.2250
1777017341426,5,20.3200,172.2750,652.0000
1777017341443,4,-0.0006,-0.0011,-0.0008
1777017341444,1,0.0461,0.0416,9.8874
1777017341445,9,0.0622,0.0435,9.8064
1777017341453,2,24.3000,27.8250,-24.9750
1777017341513,9,0.0607,0.0429,9.8064
1777017341513,1,0.0837,0.0422,9.8889
1777017341513,4,0.0006,0.0006,-0.0008
1777017341521,2,24.8250,27.4500,-27.8250
1777017341582,1,0.0607,0.0473,9.8883
1777017341584,4,0.0006,-0.0002,0.0005
1777017341584,9,0.0627,0.0433,9.8064
1777017341586,5,20.6500,172.5375,652.0000
1777017341591,2,23.5500,27.4500,-24.2250
1777017341651,1,0.0526,0.0458,9.8910
1777017341651,9,0.0625,0.0441,9.8064
1777017341652,4,-0.0006,-0.0006,0.0002
1777017341660,2,25.2750,27.9000,-27.2250
1777017341721,4,0.0006,-0.0006,-0.0008
1777017341721,1,0.0640,0.0392,9.8862
1777017341722,9,0.0617,0.0437,9.8064
1777017341730,2,23.9250,27.3750,-26.2500
1777017341744,5,20.5000,172.3875,651.0000
1777017341791,1,0.0829,0.0473,9.8859
1777017341792,9,0.0620,0.0436,9.8064
1777017341792,4,0.0006,0.0008,0.0003
1777017341808,2,24.0000,27.0000,-24.1500
1777017341861,9,0.0638,0.0445,9.8063
1777017341862,1,0.0467,0.0434,9.8916
1777017341862,4,-0.0006,-0.0006,0.0005
1777017341879,2,23.9250,27.4500,-23.4750
1777017341905,5,20.3300,172.2750,652.0000
1777017341930,1,0.0523,0.0437,9.8833
1777017341930,9,0.0621,0.0438,9.8064
1777017341938,4,-0.0006,-0.0006,-0.0008
1777017341947,2,24.3000,27.3750,-25.3500
1777017341999,1,0.0826,0.0443,9.8919
1777017342000,9,0.0612,0.0436,9.8064
1777017342007,4,0.0006,0.0006,0.0005
1777017342016,2,23.4750,27.0000,-24.3000
