Timestamp,Sensor Type,Value1,Value2,Value3
1777201137773,2,23.5500,-20.1750,30.6750
1777201137806,5,2036.3900,2187.3501,12263.0000
1777201137829,4,0.0576,0.1298,1.3301
1777201137830,9,-9.6345,-0.9870,-1.5402
1777201137839,2,22.8750,-23.4750,29.2500
1777201137849,1,-7.2503,-5.3973,-0.8788
1777201137849,1,-7.0505,-5.2705,-0.8668
1777201137849,1,-7.0732,-5.3291,-1.3131
1777201137849,1,-6.9799,-5.8926,-1.9113
1777201137849,1,-6.4199,-6.7433,-2.2295
1777201137897,4,0.5230,0.7578,-0.1041
1777201137897,9,-9.6663,-0.6909,-1.5019
1777201137906,2,21.4500,-25.3500,29.7000
1777201137944,1,-5.7823,-7.3116,-2.2487
1777201137945,1,-6.2728,-7.6801,-2.8289
1777201137945,1,-7.4465,-8.3369,-3.3529
1777201137945,1,-8.1452,-8.2962,-3.6150
1777201137945,1,-8.4191,-8.1215,-3.2285
1777201137963,4,-0.2199,0.4206,-1.5787
1777201137963,9,-9.5136,-1.2599,-2.0185
1777201137968,5,2354.7100,2520.7751,14044.0000
1777201137973,2,20.1750,-24.9750,30.9750
1777201138030,9,-9.1129,-2.6642,-2.4553
1777201138030,4,-0.2309,-0.5714,-2.1285
1777201138040,2,21.4500,-23.1000,30.9750
1777201138040,1,-7.9179,-7.1058,-2.1817
1777201138040,1,-7.3220,-5.3339,-1.2796
1777201138040,1,-7.5171,-3.9963,-0.9745
1777201138041,1,-8.3426,-3.1887,-1.1252
1777201138041,1,-9.1131,-2.9136,-1.9137
1777201138096,9,-8.7066,-3.9288,-2.2203
1777201138097,4,0.1700,0.4670,-1.2391
1777201138105,2,24.4500,-19.8000,30.3000
1777201138125,5,2015.1500,2164.6375,12225.0000
1777201138134,1,-9.5019,-3.3371,-3.0215
1777201138134,1,-9.2172,-4.3205,-3.5803
1777201138135,1,-8.5663,-4.9917,-3.2417
1777201138135,1,-8.1500,-5.0300,-2.4317
1777201138135,1,-8.3797,-4.8984,-1.7952
1777201138164,9,-8.3254,-4.6403,-2.3076
1777201138164,4,0.3129,0.5940,-1.5286
1777201138173,1,-8.8116,-4.7620,-1.6253
1777201138173,1,-8.9121,-4.5108,-1.5799
1777201138173,2,26.4750,-16.5750,31.7250
1777201138201,1,-8.3043,-4.5718,-1.8443
1777201138230,9,-7.7974,-5.3979,-2.4968
1777201138230,4,-1.0189,-0.6936,-1.9477
1777201138240,2,27.1500,-14.4000,32.1000
1777201138286,5,602.1300,677.8750,4308.0000
1777201138287,1,-8.1978,-4.2392,-1.8873
1777201138287,1,-8.5065,-3.9138,-2.0668
1777201138287,1,-9.0006,-3.6494,-2.0955
1777201138288,1,-9.2937,-3.4962,-2.1075
1777201138288,1,-9.5318,-3.4184,-2.0800
1777201138297,4,-1.0665,-0.7254,-1.7009
1777201138297,9,-7.3369,-6.0118,-2.4899
1777201138306,2,30.4500,-11.8500,30.5250
1777201138364,4,-0.5644,-0.2465,-1.3087
1777201138364,9,-7.0244,-6.3467,-2.5588
1777201138374,2,34.0500,-10.6500,28.0500
1777201138382,1,-9.6203,-3.4388,-2.0369
1777201138383,1,-9.7591,-3.7451,-2.0465
1777201138383,1,-9.9422,-4.1698,-2.0321
1777201138383,1,-10.2963,-4.6543,-2.0536
1777201138383,1,-10.7163,-4.9678,-2.0632
1777201138431,9,-6.8495,-6.5115,-2.6182
1777201138431,4,-0.0171,0.0797,-1.1682
1777201138440,2,35.1750,-8.9250,27.4500
1777201138446,5,260.3700,312.7125,2127.0000
1777201138449,1,-11.0560,-4.8697,-1.8682
1777201138450,1,-11.6207,-5.1006,-2.0883
1777201138450,1,-12.4522,-5.7897,-2.2415
1777201138498,4,0.5731,0.2410,-0.8225
1777201138499,9,-6.7289,-6.6568,-2.5651
1777201138507,2,35.7750,-6.2250,27.5250
1777201138535,1,-12.7932,-5.4966,-2.3707
1777201138535,1,-13.2215,-4.9104,-2.1805
1777201138535,1,-12.8028,-2.9937,-1.6469
1777201138535,1,-12.1316,-0.7134,-1.4255
1777201138535,1,-12.0861,0.5501,-1.5823
1777201138564,4,1.1559,0.4279,1.4132
1777201138565,9,-6.7848,-6.6697,-2.3773
1777201138573,2,35.8500,-2.6250,28.2000
1777201138606,5,259.9300,312.9250,2141.0000
1777201138630,9,-7.5839,-5.8748,-2.0351
1777201138631,1,-11.9557,0.3227,-1.9113
1777201138631,1,-11.0955,-1.1548,-2.2702
1777201138631,1,-10.3789,-2.9865,-2.3240
1777201138631,1,-10.0869,-4.5120,-2.1147
1777201138631,1,-9.9625,-5.3722,-1.8072
1777201138631,4,1.0520,1.0705,2.4103
1777201138643,2,34.8750,-3.3750,29.8500
1777201138698,9,-8.3805,-4.6436,-2.0915
1777201138698,4,0.5951,0.7504,2.3602
1777201138707,2,32.5500,-5.1750,32.8500
1777201138727,1,-10.0187,-5.7395,-1.5535
1777201138727,1,-10.2509,-5.8244,-1.4315
1777201138727,1,-10.3549,-5.8854,-1.4435
1777201138727,1,-10.4662,-6.0182,-1.5428
1777201138727,1,-10.1695,-6.1893,-1.5655
1777201138764,9,-8.8434,-3.5878,-2.2568
1777201138765,4,-0.7452,-0.4248,2.1732
1777201138765,5,876.3900,968.5375,5858.0000
1777201138773,2,30.4500,-9.4500,35.1750
1777201138822,1,-9.8429,-6.3616,-1.7402
1777201138822,1,-9.4289,-6.3305,-1.6660
1777201138822,1,-9.1298,-5.8831,-1.4698
1777201138822,1,-9.1071,-5.5768,-1.4435
1777201138823,1,-8.8247,-5.4547,-1.6756
1777201138831,9,-9.2158,-2.5599,-2.1649
1777201138832,4,-1.1288,-1.1200,2.1170
1777201138844,2,29.5500,-15.3750,33.0750
1777201138889,1,-8.3330,-5.5373,-1.9484
1777201138889,1,-7.8126,-5.7562,-2.0991
1777201138889,1,-7.3723,-6.1834,-1.9519
1777201138898,4,-0.9810,-0.6350,1.8935
1777201138898,9,-9.5339,-1.5729,-1.6737
1777201138908,2,29.2500,-20.5500,30.9000
1777201138926,5,2344.6499,2511.7625,13857.0000
1777201138965,4,-0.1381,-0.1072,0.6545
1777201138965,9,-9.6845,-0.8178,-1.3086
1777201138974,1,-7.0373,-6.7181,-1.5667
1777201138974,1,-6.7561,-7.1596,-1.4148
1777201138974,1,-6.3960,-7.3654,-1.3884
1777201138974,1,-6.2106,-7.1979,-1.6684
1777201138975,1,-6.9188,-7.6298,-2.2606
1777201138975,2,28.1250,-27.1500,28.4250
1777201139031,9,-9.6888,-0.8996,-1.2195
1777201139031,4,-0.1014,0.3705,-0.8469
1777201139044,2,27.6000,-28.6500,28.5000
1777201139070,1,-7.0193,-7.7279,-2.5071
1777201139071,1,-7.1785,-7.7507,-2.7835
1777201139071,1,-7.0816,-7.3822,-2.2463
1777201139071,1,-6.6784,-6.0458,-1.4913
1777201139099,4,0.1687,0.1298,-1.9501
1777201139099,9,-9.4948,-1.9053,-1.5460
1777201139108,2,28.3500,-26.7750,28.7250
1777201139109,1,-6.7250,-5.0527,-0.8824
1777201139109,1,-7.0445,-4.4641,-0.8273
1777201139109,1,-7.8855,-4.0860,-1.3119
1777201139165,9,-9.1057,-3.2566,-1.6282
1777201139166,4,0.5853,0.6234,-1.2391
1777201139175,2,30.4500,-22.6500,29.1000
1777201139204,1,-9.1358,-4.0478,-2.1230
1777201139205,1,-9.8812,-4.4258,-2.7523
1777201139205,1,-9.5593,-4.8063,-2.7356
1777201139205,1,-8.5819,-4.8470,-2.0046
1777201139205,1,-8.0112,-4.6531,-1.3274
1777201139232,9,-8.6709,-4.2145,-1.7954
1777201139233,4,0.4815,0.3326,-1.3222
1777201139243,2,31.9500,-18.6750,31.2750
1777201139247,5,2204.6399,2363.7625,13216.0000
1777201139299,9,-8.2442,-4.9564,-1.9073
1777201139300,4,-0.1869,-0.3051,-1.8903
1777201139300,1,-8.0219,-4.5491,-1.2927
1777201139301,1,-8.0160,-4.6878,-1.5643
1777201139301,1,-7.5613,-4.9020,-1.7821
1777201139301,1,-7.1079,-4.9008,-1.7761
1777201139301,1,-7.4058,-4.6783,-1.7270
1777201139309,2,33.7500,-15.0750,33.6000
1777201139357,1,-8.0961,-4.6651,-1.8526
1777201139358,1,-8.8331,-4.5491,-2.0225
1777201139365,4,0.0147,-0.0437,-1.9098
1777201139365,9,-7.7088,-5.7760,-1.8392
1777201139375,2,36.3000,-10.9500,32.3250
1777201139425,1,-9.2399,-4.4366,-2.0285
1777201139425,1,-9.3081,-4.3313,-1.9280
1777201139425,1,-9.3847,-4.1877,-2.0453
1777201139425,1,-9.4624,-4.2882,-2.1900
1777201139432,9,-7.1236,-6.4941,-1.8032
1777201139433,4,0.1944,0.0785,-1.8341
1777201139444,2,38.1000,-6.6000,31.6500
1777201139452,1,-10.0774,-4.6615,-2.1290
1777201139490,1,-10.7677,-4.8793,-1.7509
1777201139491,1,-11.4030,-4.5646,-1.2855
1777201139491,1,-11.8337,-3.9520,-0.8548
1777201139500,9,-6.6466,-6.9879,-1.7783
1777201139501,4,0.5927,-0.0376,-1.6752
1777201139509,2,39.0750,-1.5750,32.0250
1777201139566,4,1.3147,0.7016,-0.1689
1777201139567,5,246.8700,300.0875,2044.0000
1777201139568,9,-6.3553,-7.3085,-1.5387
1777201139576,2,39.7500,4.8750,32.4000
1777201139585,1,-12.8698,-3.3239,-1.4160
1777201139585,1,-14.2672,-3.5919,-1.9555
1777201139585,1,-14.9109,-3.7678,-2.7811
1777201139585,1,-14.7709,-3.8192,-2.8720
1777201139585,1,-13.3077,-2.4422,-2.4664
1777201139633,4,1.3477,1.2819,1.5097
1777201139633,9,-6.7339,-7.0192,-1.2475
1777201139643,2,39.2250,7.6500,33.2250
1777201139681,1,-12.5037,-1.0125,-2.3946
1777201139681,1,-12.2991,-0.8366,-2.6148
1777201139681,1,-11.9689,-1.9672,-2.8600
1777201139681,1,-11.9713,-3.6458,-3.0526
1777201139681,1,-11.9198,-5.4069,-2.6877
1777201139700,9,-7.6170,-6.0517,-1.2365
1777201139700,4,0.0024,1.5543,2.5483
1777201139709,2,36.6750,7.8000,34.9500
1777201139726,5,223.6700,273.4750,1932.0000
1777201139767,9,-8.4194,-4.6404,-1.9369
1777201139767,4,-0.3237,0.8457,2.3052
1777201139776,2,34.0500,1.8000,39.4500
1777201139776,1,-11.3049,-6.3126,-1.8885
1777201139777,1,-10.4758,-6.4202,-1.0845
1777201139777,1,-10.5165,-6.3317,-0.5462
1777201139777,1,-11.0261,-6.0254,-0.2088
1777201139777,1,-11.1637,-5.6545,-0.2602
1777201139834,9,-8.8604,-3.4739,-2.3657
1777201139834,4,-0.6829,-0.0608,2.6387
1777201139844,2,30.4500,-5.4750,41.6250
1777201139871,1,-10.8000,-5.7873,-0.3978
1777201139871,1,-10.3968,-5.9943,-0.6921
1777201139871,1,-10.3250,-6.3568,-0.9876
1777201139872,1,-9.6802,-6.6643,-1.0893
1777201139872,1,-8.8702,-6.7313,-0.9003
1777201139885,5,1164.6000,1272.4250,7518.0000
1777201139900,9,-9.2640,-2.2167,-2.3311
1777201139900,4,-0.9248,-0.5324,2.2685
1777201139911,2,28.4250,-11.9250,44.2500
1777201139968,4,-0.3396,-0.3320,2.0303
1777201139968,1,-8.4670,-6.7612,-0.6538
1777201139968,1,-8.2935,-6.7971,-0.5976
1777201139969,1,-7.9633,-6.5949,-0.7496
1777201139969,1,-7.5350,-6.5686,-1.1898
1777201139969,1,-6.9619,-7.0651,-1.6540
1777201139969,9,-9.5269,-1.1900,-1.9982
1777201139979,2,26.9250,-18.6000,42.4500
1777201140034,4,-0.1026,0.0308,0.8463
1777201140035,9,-9.6415,-0.5334,-1.7107
1777201140045,2,23.8500,-23.7000,41.7750
1777201140046,5,2329.7500,2496.0500,13806.0000
1777201140062,1,-6.0706,-7.6525,-1.7330
1777201140062,1,-5.2953,-7.8236,-1.5978
1777201140063,1,-4.8036,-7.5951,-1.5105
1777201140063,1,-5.3539,-7.9576,-2.1254
1777201140063,1,-5.5418,-8.2496,-2.3480
1777201140101,9,-9.6296,-0.5771,-1.7630
1777201140101,4,-0.0623,0.2056,-0.5782
1777201140111,2,22.1250,-25.2000,42.3750
1777201140158,1,-5.3922,-7.9241,-2.6207
1777201140158,1,-5.6076,-7.9648,-2.6782
1777201140158,1,-5.2654,-7.6956,-2.3946
1777201140159,1,-5.3408,-6.9108,-1.8706
1777201140159,1,-6.2931,-5.9477,-1.4004
1777201140168,9,-9.4691,-1.5629,-2.0158
1777201140168,4,-0.4044,-0.2440,-2.1994
1777201140179,2,22.4250,-24.4500,41.7750
1777201140208,5,2123.5400,2279.7876,12778.0000
1777201140234,9,-9.0557,-3.1677,-2.0323
1777201140235,4,0.0012,-0.2086,-2.2946
1777201140246,2,25.2000,-21.9000,40.0500
1777201140253,1,-7.3627,-5.2561,-1.3394
1777201140253,1,-8.2899,-5.1257,-1.7653
1777201140253,1,-8.6345,-5.5828,-2.4090
1777201140253,1,-8.3246,-6.3748,-2.9091
1777201140254,1,-8.1260,-6.5937,-2.9689
1777201140301,9,-8.4396,-4.6087,-1.9245
1777201140302,4,0.1541,0.3925,-2.6477
1777201140313,2,28.2750,-17.5500,40.2750
1777201140348,1,-8.5065,-6.1798,-2.2869
1777201140349,1,-9.1705,-5.6067,-1.4674
1777201140349,1,-9.5354,-5.4176,-1.2867
1777201140349,1,-9.7687,-5.3399,-1.4710
1777201140349,1,-9.7974,-5.1532,-1.7928
1777201140366,5,1919.0300,2063.8625,11841.0000
1777201140367,4,-0.3409,-0.3845,-2.6856
1777201140367,9,-7.5335,-5.9344,-2.0493
1777201140379,2,30.7500,-13.3500,39.9750
1777201140436,9,-6.7122,-6.8725,-1.9710
1777201140437,4,-0.6157,-0.5812,-2.3851
1777201140445,1,-9.9159,-4.9726,-2.1147
1777201140445,1,-10.4375,-4.8972,-2.2128
1777201140446,1,-11.1589,-4.7919,-2.0764
1777201140446,1,-11.5490,-4.4677,-1.8096
1777201140446,1,-11.7559,-3.8970,-1.5535
1777201140447,2,34.4250,-8.5500,39.1500
1777201140501,9,-6.1131,-7.3963,-2.0236
1777201140502,4,-0.4215,-0.7596,-1.3539
1777201140514,2,36.9000,-4.4250,36.7500
1777201140528,5,284.0500,341.6000,2272.0000
1777201140542,1,-11.8923,-3.3718,-1.4566
1777201140543,1,-11.9498,-3.1684,-1.6600
1777201140543,1,-11.9474,-3.6422,-1.9436
1777201140543,1,-11.6184,-4.2045,-1.9555
1777201140543,1,-11.2020,-4.0513,-1.8826
1777201140569,9,-6.0723,-7.4516,-1.9420
1777201140569,4,-0.0293,-0.2770,-0.7614
1777201140579,2,38.5500,-2.1750,34.5000
1777201140637,1,-11.8780,-4.3983,-2.5023
1777201140638,1,-13.4489,-5.6569,-3.0311
1777201140638,1,-13.7468,-5.7921,-2.9426
1777201140638,1,-13.4213,-4.8840,-2.3767
1777201140638,1,-12.8901,-2.8513,-1.8873
1777201140639,4,0.8834,0.4523,-0.0797
1777201140639,9,-6.2776,-7.2971,-1.8750
1777201140654,2,39.3000,-0.8250,33.8250
1777201140686,5,492.5700,562.4500,3656.0000
1777201140702,4,0.8688,0.6857,1.9204
1777201140702,9,-6.7009,-6.9418,-1.7549
1777201140714,2,37.8000,0.4500,35.1750
1777201140731,1,-12.7849,-1.0795,-1.9436
1777201140731,1,-12.7047,-0.4681,-2.5238
1777201140731,1,-12.4594,-1.1692,-3.1615
1777201140731,1,-11.7535,-2.7173,-3.3817
1777201140732,1,-11.1864,-4.0789,-3.0359
1777201140768,9,-7.6992,-5.8441,-1.6550
1777201140769,4,0.3422,1.1169,2.5654
1777201140778,2,36.1500,-0.8250,36.7500
1777201140826,1,-10.5619,-4.8793,-2.4604
1777201140827,1,-10.5595,-5.0946,-2.0058
1777201140827,1,-11.1661,-5.1939,-1.6648
1777201140827,1,-11.6016,-5.5361,-1.5141
1777201140827,1,-11.5956,-6.1762,-1.3717
1777201140835,9,-8.5068,-4.4247,-2.0560
1777201140835,4,-0.1283,0.7211,3.0431
1777201140844,2,31.8000,-5.9250,39.2250
1777201140846,5,185.3800,231.2250,1654.0000
1777201140902,9,-9.0384,-2.9627,-2.3876
1777201140903,4,-0.9505,-0.0754,2.6754
1777201140913,2,27.9750,-12.4500,40.2000
1777201140921,1,-11.1183,-6.8725,-1.2341
1777201140921,1,-10.2855,-7.3176,-1.1575
1777201140921,1,-9.5378,-7.6490,-1.1575
1777201140921,1,-8.8522,-7.8224,-0.8417
1777201140921,1,-8.1942,-7.5820,-0.2554
1777201140970,4,-0.5119,-0.3625,1.8800
1777201140970,9,-9.3605,-1.7235,-2.3624
1777201140979,2,24.6000,-17.7750,38.3250
1777201141007,5,1926.9500,2073.9875,11666.0000
1777201141018,1,-7.8736,-7.0831,0.1334
1777201141018,1,-7.8580,-6.5447,0.0987
1777201141018,1,-7.8509,-6.3257,-0.1334
1777201141018,1,-7.8078,-6.5411,-0.3966
1777201141018,1,-7.6092,-6.9897,-0.5139
1777201141036,9,-9.5436,-1.0123,-2.0164
1777201141036,4,0.1736,0.2312,1.5024
1777201141045,2,22.0500,-22.5750,37.9500
1777201141102,9,-9.5873,-0.7050,-1.9381
1777201141103,4,0.4949,0.1750,0.6655
1777201141111,1,-7.2802,-7.6825,-0.8046
1777201141112,1,-6.8674,-7.7076,-1.0056
1777201141112,1,-6.8124,-7.1572,-1.3238
1777201141112,1,-7.1079,-7.9816,-2.2331
1777201141112,1,-6.0275,-9.1457,-3.0072
1777201141113,2,19.3500,-23.5500,37.9500
1777201141166,5,2133.2900,2289.2751,12915.0000
1777201141169,9,-9.5186,-1.0654,-2.1049
1777201141169,4,-0.2627,-0.3173,-1.2965
1777201141178,2,17.8500,-23.3250,38.4750
1777201141208,1,-4.6851,-9.3969,-3.6616
1777201141208,1,-4.1061,-8.7640,-3.6245
1777201141208,1,-4.0128,-6.6882,-3.3960
1777201141208,1,-4.8574,-5.1820,-3.5683
1777201141209,1,-6.0191,-4.7740,-3.9117
1777201141237,4,-0.7746,-0.4407,-1.9013
1777201141237,9,-9.2546,-2.3297,-2.2572
1777201141245,2,19.8750,-21.9750,37.8000
1777201141303,9,-8.8065,-3.6350,-2.3244
1777201141304,4,-0.7330,0.3424,-2.1994
1777201141304,1,-6.8602,-5.1820,-4.3819
1777201141304,1,-7.7049,-6.0135,-4.4417
1777201141305,1,-8.2732,-6.8617,-4.1689
1777201141305,1,-8.4538,-6.9742,-3.3565
1777201141305,1,-8.4395,-6.6547,-2.3539
1777201141313,2,22.2750,-20.8500,35.8500
1777201141326,5,1949.0300,2096.6001,11862.0000
1777201141370,9,-8.0899,-4.8579,-2.6692
1777201141371,4,-0.5266,0.0797,-2.5659
1777201141381,2,25.3500,-19.2000,35.5500
1777201141400,1,-8.5364,-6.3257,-1.5296
1777201141400,1,-8.6931,-6.2157,-0.8465
1777201141401,1,-8.7565,-6.2862,-0.3870
1777201141401,1,-8.7721,-6.2324,-0.3380
1777201141401,1,-8.9886,-5.9836,-0.7496
1777201141438,9,-7.2702,-5.9841,-2.7394
1777201141439,4,-0.0086,0.1078,-2.7577
1777201141446,2,28.2750,-15.6000,36.3750
1777201141487,5,238.3600,290.4875,1954.0000
1777201141493,1,-9.4050,-5.6318,-1.3621
1777201141493,1,-9.8931,-5.4260,-1.7653
1777201141493,1,-10.5858,-5.1174,-1.9962
1777201141494,1,-11.2558,-4.7656,-2.1230
1777201141494,1,-11.5813,-4.5574,-2.2056
1777201141504,9,-6.3866,-6.9675,-2.6145
1777201141505,4,0.0440,0.1872,-2.2152
1777201141515,2,30.6000,-10.5000,36.3000
1777201141571,9,-5.7733,-7.5024,-2.5599
1777201141571,4,-1.3158,-0.7669,-1.7925
1777201141581,2,31.7250,-6.9750,35.8500
1777201141589,1,-11.6638,-4.4270,-2.1876
1777201141589,1,-11.8421,-4.3636,-2.1876
1777201141589,1,-12.2106,-4.3971,-2.0369
1777201141589,1,-12.5408,-4.4438,-1.4016
1777201141590,1,-12.4140,-4.3840,-0.4217
1777201141637,9,-5.6216,-7.5564,-2.7330
1777201141637,4,-1.1423,-1.8446,-1.3442
1777201141648,2,34.6500,-5.5500,33.9000
1777201141648,5,352.4000,414.8250,2722.0000
1777201141686,1,-11.9067,-3.7391,0.3763
1777201141686,1,-12.0694,-3.1122,-0.0772
1777201141686,1,-13.2443,-3.4615,-1.0905
1777201141686,1,-13.9119,-3.1851,-1.9364
1777201141686,1,-13.7252,-2.2519,-2.0512
1777201141703,9,-5.9450,-7.3673,-2.5592
1777201141704,4,0.8712,0.0528,0.4029
1777201141714,2,37.8750,-5.3250,29.8500
1777201141770,9,-6.7145,-6.8260,-2.1194
1777201141771,4,2.1894,0.5207,2.2710
1777201141782,2,38.3250,-4.9500,29.9250
1777201141782,1,-12.9691,-0.7445,-1.2365
1777201141783,1,-12.4499,-0.2300,-0.4971
1777201141783,1,-11.9809,-1.4049,-0.6670
1777201141783,1,-11.3683,-2.9303,-1.4183
1777201141783,1,-11.2044,-4.2547,-2.2977
1777201141806,5,392.3000,455.0750,3022.0000
1777201141837,9,-7.8823,-5.6629,-1.4038
1777201141837,4,1.1327,1.0632,2.8159
1777201141846,2,35.8500,-6.0750,31.8000
1777201141876,1,-11.3827,-5.6031,-2.7248
1777201141877,1,-11.4568,-6.5243,-2.4652
1777201141877,1,-11.4532,-6.7720,-1.9472
1777201141877,1,-11.8540,-6.8653,-1.5320
1777201141877,1,-12.1819,-7.0890,-1.2891
1777201141906,4,0.7307,0.9752,3.2630
1777201141906,9,-8.6825,-4.3125,-1.4789
1777201141914,2,31.5000,-9.2250,34.5000
1777201141967,5,953.3000,1049.6376,6323.0000
1777201141970,9,-9.1954,-2.9248,-1.7494
1777201141971,4,0.4265,0.2581,2.8843
1777201141971,1,-11.8505,-7.5126,-1.0104
1777201141971,1,-11.0249,-7.8057,-0.6108
1777201141972,1,-10.0893,-7.8559,-0.4026
1777201141972,1,-9.3739,-7.8141,-0.4313
1777201141972,1,-8.7888,-7.4719,-0.6682
1777201141983,2,25.2000,-14.1750,36.5250
1777201142038,9,-9.4806,-1.7334,-1.8121
1777201142039,4,-0.0244,0.0321,2.2636
1777201142047,2,22.3500,-16.5000,36.6000
1777201142067,1,-8.1165,-6.9622,-0.8955
1777201142068,1,-7.5852,-6.3808,-1.1097
1777201142068,1,-7.4752,-6.1666,-1.2138
1777201142068,1,-7.2036,-6.2145,-1.0487
1777201142068,1,-6.8614,-6.3377,-1.0235
1777201142104,9,-9.6034,-0.8587,-1.7908
1777201142104,4,-0.1319,-0.0119,1.5439
1777201142113,2,18.9750,-19.8750,36.4500
1777201142126,5,1749.9800,1888.3876,10743.0000
1777201142161,1,-6.5480,-6.8019,-1.1922
1777201142161,1,-6.1208,-7.3152,-1.3717
1777201142162,1,-5.6231,-7.6968,-1.4901
1777201142162,1,-5.2427,-7.7542,-1.5966
1777201142162,1,-5.7595,-8.3501,-2.1673
1777201142171,9,-9.6340,-0.4453,-1.7771
1777201142171,4,-0.1735,0.1652,0.1524
1777201142183,2,17.0250,-21.3000,36.4500
1777201142238,9,-9.5679,-0.9760,-1.9165
1777201142238,4,-0.7477,-0.2001,-1.5067
1777201142248,2,15.7500,-22.3500,36.1500
1777201142258,1,-5.8074,-8.8573,-2.2845
1777201142258,1,-5.6566,-8.8502,-2.5537
1777201142258,1,-5.9761,-8.7592,-2.4006
1777201142258,1,-5.6746,-7.8009,-1.8826
1777201142259,1,-5.5083,-6.7217,-1.6804
1777201142286,5,1757.6000,1895.9750,10858.0000
1777201142305,4,-0.6707,-0.3357,-2.3435
1777201142306,9,-9.2885,-2.4092,-2.0221
1777201142314,2,18.2250,-21.9750,34.6500
1777201142353,1,-6.3099,-6.1403,-1.4626
1777201142353,1,-7.4871,-5.8304,-1.2999
1777201142353,1,-8.6094,-5.6868,-1.7127
1777201142354,1,-9.3607,-6.1941,-2.2929
1777201142354,1,-9.1502,-6.9359,-2.5490
1777201142371,9,-8.7499,-3.9845,-1.9322
1777201142371,4,0.1040,0.4951,-2.0405
1777201142383,2,22.5000,-20.4000,32.1750
1777201142438,4,0.1712,0.1054,-2.6416
1777201142439,9,-8.0374,-5.2253,-2.0657
1777201142446,5,421.8500,484.1750,3237.0000
1777201142448,1,-8.4419,-7.1967,-2.2439
1777201142448,1,-8.1416,-7.0268,-1.5751
1777201142448,1,-8.5125,-6.5542,-1.3956
1777201142448,1,-9.0712,-6.0900,-1.6469
1777201142448,1,-9.3165,-5.6725,-2.0656
1777201142449,2,23.7750,-17.8500,33.2250
1777201142507,9,-7.1183,-6.4270,-2.0477
1777201142507,4,-0.2431,-0.0681,-2.7332
1777201142514,2,25.1250,-13.7250,34.0500
1777201142543,1,-9.3607,-5.3255,-2.3707
1777201142543,1,-9.4229,-5.0934,-2.3611
1777201142544,1,-9.9362,-4.9391,-2.3527
