Timestamp,Sensor Type,Value1,Value2,Value3
1777195548184,1,1.7761,0.8940,9.3580
1777195548193,9,1.1933,1.2209,9.6569
1777195548235,4,0.0864,-0.3157,-0.1368
1777195548250,1,1.7148,0.7128,10.1635
1777195548250,1,1.5858,0.6368,10.4043
1777195548250,1,1.6379,0.6951,10.0609
1777195548253,2,13.4250,32.3250,-37.6500
1777195548261,9,1.3931,1.1927,9.6336
1777195548314,4,0.1323,-0.1057,-0.1883
1777195548318,1,1.7255,0.8336,9.9751
1777195548318,1,1.7827,0.8746,10.2598
1777195548318,1,1.6816,0.9218,10.5942
1777195548323,2,11.0250,32.0250,-34.5750
1777195548326,5,63645.7500,58612.1875,2029935.0000
1777195548331,9,1.4596,1.2421,9.6175
1777195548383,4,0.2260,-0.0308,-0.0837
1777195548384,1,1.4348,0.9165,10.6421
1777195548384,1,1.3436,0.9440,10.4471
1777195548384,1,1.4183,1.1055,9.6147
1777195548384,1,1.5168,1.3095,8.8005
1777195548395,2,12.6750,32.0250,-39.0000
1777195548400,9,1.4649,1.3874,9.5968
1777195548451,1,1.2849,1.3439,8.9605
1777195548451,1,0.9679,1.3986,9.7146
1777195548451,1,0.7965,1.4916,9.9266
1777195548453,4,-0.0104,0.1988,0.0232
1777195548461,2,12.9750,31.8000,-37.5750
1777195548470,9,1.2873,1.3817,9.6231
1777195548485,5,62870.2695,57887.6758,1984065.0000
1777195548518,1,0.9257,1.4542,9.6960
1777195548518,1,1.0845,1.4868,9.6526
1777195548518,1,1.1755,1.5613,9.8680
1777195548522,4,0.0075,-0.0799,0.0348
1777195548531,2,13.5000,31.4250,-42.6750
1777195548540,9,1.3050,1.3938,9.6190
1777195548584,1,1.2165,1.5236,10.1076
1777195548584,1,1.4267,1.4339,10.1647
1777195548584,1,1.5464,1.4758,10.0053
1777195548584,1,1.4234,1.7566,9.8336
1777195548592,4,0.1162,0.1022,0.0715
1777195548601,2,11.4750,30.5250,-39.9000
1777195548610,9,1.2667,1.4917,9.6094
1777195548646,5,62609.3203,57640.8750,1966872.0000
1777195548651,1,1.3783,1.9268,9.5833
1777195548651,1,1.3442,1.8933,9.5243
1777195548651,1,1.3618,1.8015,9.4567
1777195548660,4,0.1646,0.2306,0.2298
1777195548669,2,11.4000,30.2250,-40.4250
1777195548678,9,1.1672,1.5946,9.6055
1777195548717,1,1.3292,1.7348,9.2743
1777195548717,1,1.2870,1.6726,9.3147
1777195548717,1,1.1082,1.6588,9.5925
1777195548730,4,0.1405,0.0858,0.1733
1777195548741,2,13.2750,30.9000,-38.4750
1777195548747,9,1.0954,1.6589,9.6030
1777195548784,1,1.0092,1.5814,9.8213
1777195548784,1,1.1342,1.5009,9.7615
1777195548784,1,1.2508,1.5236,9.3891
1777195548784,1,1.3095,1.7064,9.1176
1777195548799,4,0.0707,0.1604,0.0991
1777195548807,5,59835.5391,55069.2500,1845273.0000
1777195548809,2,14.3250,30.0750,-38.5500
1777195548817,9,1.0768,1.7183,9.5947
1777195548851,1,1.3908,1.8592,9.0987
1777195548851,1,1.5562,1.6077,8.5008
1777195548851,1,1.2422,1.2072,9.5318
1777195548869,4,0.1228,-0.4780,-0.0218
1777195548878,2,15.0000,29.9250,-43.4250
1777195548886,9,1.2568,1.7391,9.5690
1777195548918,1,1.2236,1.6026,9.9724
1777195548918,1,1.2485,1.6418,9.3993
1777195548918,1,1.9442,1.8156,8.1610
1777195548940,4,-0.0209,-0.0583,0.0658
1777195548947,2,13.2000,29.8500,-39.8250
1777195548956,9,1.4659,1.7476,9.5377
1777195548966,5,60468.4805,55652.5508,1862138.0000
1777195548985,1,1.9896,1.7865,8.5379
1777195548986,1,2.0710,1.5628,9.6586
1777195548986,1,1.8679,1.3343,10.5003
1777195548986,1,2.1526,1.0914,9.9978
1777195549008,4,0.2266,0.1628,-0.0637
1777195549017,2,13.9500,29.7000,-40.3500
1777195549026,9,1.4231,1.8273,9.5292
1777195549051,1,2.1380,0.9918,9.5569
1777195549051,1,1.1483,1.6427,9.1744
1777195549051,1,0.3523,2.2959,9.0389
1777195549077,4,0.0686,0.1156,0.0996
1777195549086,2,14.1750,28.5000,-42.3000
1777195549095,9,1.2747,1.9125,9.5335
1777195549118,1,1.1590,2.0139,8.9067
1777195549118,1,1.1512,1.7345,8.8301
1777195549118,1,0.6766,1.7339,9.1950
1777195549126,5,57479.8203,52888.8008,1744345.0000
1777195549146,4,-0.0354,0.2560,0.4183
1777195549164,9,1.0261,1.8731,9.5712
1777195549164,2,14.3250,28.6500,-43.6500
1777195549184,1,0.4451,1.7919,9.5791
1777195549184,1,-0.1193,1.9711,9.5731
1777195549184,1,-0.2166,2.1138,9.0287
1777195549184,1,0.9287,1.9469,9.4325
1777195549216,4,-0.1542,0.0191,-0.1185
1777195549234,9,1.1033,1.7796,9.5805
1777195549234,2,17.1750,28.6500,-40.7250
1777195549250,1,2.5585,1.9651,10.3289
1777195549250,1,2.1266,2.5965,10.9965
1777195549250,1,1.4937,2.5872,10.4390
1777195549286,5,56317.5117,51816.8633,1709696.0000
1777195549294,4,-0.4821,0.6167,0.1303
1777195549302,9,0.7810,1.5695,9.6487
1777195549303,2,17.3250,29.1000,-41.4750
1777195549318,1,0.9156,2.2457,9.7528
1777195549318,1,0.5498,2.1452,9.6476
1777195549318,1,0.6242,1.9528,9.6799
1777195549363,4,-0.0582,0.1555,0.1109
1777195549374,9,0.6338,1.4534,9.6776
1777195549374,2,17.5500,30.4500,-35.4750
1777195549384,1,0.8979,1.8535,9.7412
1777195549384,1,0.8557,1.8598,9.9796
1777195549384,1,0.5163,1.6573,9.7831
1777195549384,1,0.6281,1.4698,9.4481
1777195549433,4,0.1014,-0.1794,-0.1567
1777195549443,9,0.6863,1.5343,9.6615
1777195549445,2,18.6750,30.3000,-36.7500
1777195549446,5,54502.2383,50142.3750,1651817.0000
1777195549450,1,0.4268,1.5482,9.2521
1777195549450,1,0.4406,1.4803,9.5222
1777195549450,1,0.5318,1.5631,9.7490
1777195549503,4,-0.1037,0.0867,-0.1319
1777195549511,9,0.6663,1.5257,9.6643
1777195549511,2,15.9000,30.1500,-41.0250
1777195549518,1,0.6416,1.6965,9.9030
1777195549518,1,0.6966,1.7919,10.0881
1777195549518,1,0.6114,1.7776,10.1121
1777195549572,4,-0.0493,0.1674,0.0478
1777195549580,9,0.5410,1.4844,9.6785
1777195549581,2,17.1750,30.4500,-35.2500
1777195549584,1,0.5402,1.7231,10.0792
1777195549584,1,0.4908,1.7737,10.1318
1777195549584,1,0.5590,1.7548,10.1791
1777195549584,1,0.5880,1.7680,9.9757
1777195549606,5,54155.3203,49823.5273,1650635.0000
1777195549641,4,0.0790,0.1190,0.0058
1777195549650,9,0.4554,1.5594,9.6712
1777195549650,2,18.0750,29.7000,-39.9000
1777195549651,1,0.6796,1.7704,9.6266
1777195549651,1,0.5040,1.7934,9.3332
1777195549651,1,0.2315,1.6274,9.1337
1777195549710,4,0.0796,0.0470,-0.0006
1777195549719,1,0.1175,1.4913,9.4388
1777195549719,1,0.2082,1.4357,9.8136
1777195549719,1,0.1430,1.4563,9.7711
1777195549719,9,0.3847,1.5831,9.6704
1777195549719,2,17.6250,30.0750,-37.5000
1777195549766,5,52253.6406,48068.7500,1580944.0000
1777195549780,4,-0.0021,0.1229,-0.0365
1777195549785,1,0.1472,1.5051,9.6885
1777195549785,1,0.2955,1.6077,9.8611
1777195549785,1,0.2818,1.6834,9.9141
1777195549785,1,0.2121,1.7040,10.1142
1777195549788,9,0.3015,1.5958,9.6712
1777195549788,2,18.3000,29.8500,-36.0000
1777195549849,4,-0.0702,0.2288,0.0093
1777195549851,1,0.1343,1.6759,10.0143
1777195549851,1,0.0544,1.7486,9.7002
1777195549851,1,0.0090,1.8787,9.5758
1777195549858,9,0.1571,1.6097,9.6724
1777195549858,2,18.8250,30.1500,-34.6500
1777195549918,1,0.0957,1.8176,9.7750
1777195549918,1,-0.0517,1.7420,10.0813
1777195549918,1,-0.1684,1.6669,10.0944
1777195549919,4,0.0834,0.1355,0.0185
1777195549926,5,50092.3594,46078.1367,1515452.0000
1777195549927,9,0.0208,1.6183,9.6722
1777195549927,2,18.9000,29.7750,-35.7000
1777195549985,1,-0.1726,1.6851,9.8507
1777195549985,1,-0.0960,1.7357,9.5821
1777195549985,1,-0.1496,1.7620,9.3999
1777195549985,1,-0.1627,1.6998,9.4723
1777195549989,4,-0.0269,0.0893,-0.0104
1777195549998,9,-0.0476,1.6500,9.6667
1777195549998,2,19.7250,29.7000,-40.8750
1777195550052,1,-0.1062,1.5832,9.6595
1777195550052,1,-0.1687,1.4809,9.7588
1777195550052,1,-0.2189,1.4417,9.9245
1777195550058,4,-0.0279,0.0968,-0.0145
1777195550066,9,-0.1336,1.6031,9.6738
1777195550066,2,20.1750,29.7750,-36.9750
1777195550085,5,48175.4609,44313.1875,1459673.0000
1777195550118,1,-0.2608,1.4635,9.9320
1777195550118,1,-0.1316,1.4665,9.7765
1777195550118,1,0.0230,1.5051,9.7265
1777195550127,4,0.0053,0.0980,-0.0467
1777195550136,9,-0.1671,1.5947,9.6747
1777195550136,2,19.5750,30.3000,-34.5000
1777195550185,1,0.1152,1.5485,9.6730
1777195550185,1,0.0314,1.5778,9.6054
1777195550185,1,-0.1484,1.6247,9.6036
1777195550185,1,-0.1798,1.5697,9.6802
1777195550197,4,-0.0421,0.0498,-0.0278
1777195550205,9,-0.2157,1.5762,9.6768
1777195550214,2,19.2000,29.2500,-35.1000
1777195550245,5,46932.1484,43168.1250,1422990.0000
1777195550251,1,-0.1531,1.5787,9.7304
1777195550251,1,-0.0269,1.6256,9.9356
1777195550251,1,-0.0915,1.6651,9.7337
1777195550266,4,-0.0052,0.0011,-0.0652
1777195550274,9,-0.2237,1.5881,9.6746
1777195550285,2,18.9750,29.4750,-36.3750
1777195550318,1,-0.2267,1.7094,9.5121
1777195550318,1,-0.2868,1.7237,9.4959
1777195550318,1,-0.3263,1.7189,9.7765
1777195550318,1,-0.3960,1.7486,9.9174
1777195550344,4,-0.0122,0.0347,-0.0531
1777195550344,9,-0.2644,1.5768,9.6754
1777195550356,2,19.0500,30.1500,-32.6250
1777195550385,1,-0.3377,1.7046,10.0059
1777195550385,1,-0.4400,1.6277,10.0499
1777195550385,1,-0.5581,1.5981,9.8824
1777195550406,5,46707.5195,42963.0625,1421415.0000
1777195550413,9,-0.2886,1.6076,9.6697
1777195550413,4,0.0389,-0.0228,-0.0226
1777195550423,2,20.7750,30.3000,-35.2500
1777195550452,1,-0.4917,1.6253,9.6649
1777195550452,1,-0.3233,1.6211,9.6978
1777195550452,1,-0.2788,1.6424,9.8100
1777195550483,4,0.0199,0.0531,-0.0845
1777195550483,9,-0.3106,1.6129,9.6681
1777195550491,2,17.6250,29.8500,-35.6250
1777195550518,1,-0.3616,1.6400,9.8186
1777195550518,1,-0.3464,1.6032,9.6996
1777195550518,1,-0.3933,1.6301,9.4989
1777195550518,1,-0.3458,1.6606,9.5557
1777195550552,9,-0.3436,1.6354,9.6632
1777195550552,4,0.0261,0.0014,-0.0719
1777195550561,2,20.0250,30.5250,-33.3000
1777195550566,5,46089.3594,42393.1367,1401859.0000
1777195550585,1,-0.3203,1.7399,9.6144
1777195550585,1,-0.3583,1.7934,9.6185
1777195550585,1,-0.3616,1.7515,9.5779
1777195550622,4,-0.0130,-0.0761,-0.0258
1777195550623,9,-0.3193,1.6481,9.6619
1777195550630,2,19.8750,30.4500,-34.1250
1777195550652,1,-0.3981,1.7237,9.5106
1777195550652,1,-0.3461,1.6621,9.6254
1777195550652,1,-0.3218,1.6349,9.7182
1777195550690,9,-0.2868,1.6264,9.6666
1777195550690,4,-0.0431,-0.0142,-0.0202
1777195550699,2,19.7250,30.2250,-34.0500
1777195550719,1,-0.3150,1.5751,9.7011
1777195550719,1,-0.3634,1.5461,9.5988
1777195550719,1,-0.3829,1.5464,9.5160
1777195550719,1,-0.4026,1.5595,9.5148
1777195550725,5,47011.7695,43242.1133,1428568.0000
1777195550760,4,-0.0221,0.0023,0.0078
1777195550760,9,-0.3284,1.5911,9.6711
1777195550769,2,18.6750,30.4500,-32.1750
1777195550784,1,-0.4884,1.5802,9.6799
1777195550784,1,-0.5058,1.5547,9.7158
1777195550784,1,-0.5204,1.6436,9.6691
1777195550830,9,-0.3222,1.6107,9.6681
1777195550831,4,0.0136,-0.0099,0.0292
1777195550839,2,18.2250,30.0750,-32.1000
1777195550852,1,-0.4298,1.6932,9.6954
1777195550852,1,-0.3135,1.7055,9.5892
1777195550852,1,-0.2877,1.7345,9.6147
1777195550886,5,46986.9688,43219.3633,1427387.0000
1777195550899,4,-0.0504,0.0505,0.0093
1777195550899,9,-0.3280,1.5990,9.6699
1777195550907,2,19.3500,30.2250,-34.7250
1777195550918,1,-0.3843,1.7602,9.7834
1777195550918,1,-0.3733,1.6920,9.8656
1777195550918,1,-0.2961,1.7151,9.9159
1777195550918,1,-0.2578,1.7656,9.9535
1777195550969,9,-0.3443,1.6044,9.6684
1777195550970,4,0.0107,-0.0009,-0.0136
1777195550978,2,19.0500,30.1500,-32.6250
1777195550984,1,-0.2372,1.7222,9.8988
1777195550984,1,-0.2411,1.7261,9.9275
1777195550985,1,-0.2363,1.7327,9.9709
1777195551038,9,-0.3553,1.6233,9.6648
1777195551038,4,0.0078,0.0753,0.0064
1777195551046,5,46802.6406,43049.4141,1424499.0000
1777195551046,2,18.9750,30.2250,-35.2500
1777195551051,1,-0.2779,1.7022,9.8465
1777195551051,1,-0.2812,1.6935,9.7256
1777195551051,1,-0.2838,1.7154,9.6021
1777195551107,9,-0.3565,1.6570,9.6591
1777195551107,4,0.0991,-0.0417,0.0122
1777195551116,2,19.2750,30.1500,-33.6750
1777195551117,1,-0.2868,1.7468,9.6194
1777195551117,1,-0.3021,1.7566,9.8252
1777195551117,1,-0.3476,1.7237,9.8973
1777195551117,1,-0.3416,1.6478,9.6093
1777195551177,4,0.0168,-0.0072,0.0046
1777195551177,9,-0.3370,1.6954,9.6531
1777195551185,1,-0.2904,1.6496,9.4893
1777195551185,1,-0.2512,1.7073,9.5695
1777195551185,1,-0.2584,1.7387,9.6676
1777195551194,2,18.7500,29.9250,-34.2000
1777195551205,5,46339.6914,42622.8867,1408815.0000
1777195551247,9,-0.3130,1.7067,9.6519
1777195551247,4,0.0118,-0.0431,-0.0067
1777195551251,1,-0.2632,1.6663,9.6999
1777195551251,1,-0.2743,1.6262,9.6712
1777195551251,1,-0.2500,1.6702,9.6123
1777195551264,2,18.7500,30.3000,-35.9250
1777195551316,9,-0.2740,1.7197,9.6508
1777195551317,1,-0.1792,1.6795,9.5599
1777195551317,1,-0.1866,1.5781,9.5465
1777195551317,1,-0.1953,1.4548,9.7612
1777195551324,4,0.1352,-0.1019,0.0021
1777195551334,2,19.5750,30.3000,-37.5000
1777195551367,5,46360.0195,42642.2148,1411243.0000
1777195551386,1,-0.1014,1.3914,9.8145
1777195551386,1,-0.0652,1.4441,9.4552
1777195551386,1,-0.1184,1.6711,9.1487
1777195551386,1,-0.2288,1.8535,9.1702
1777195551386,9,-0.2865,1.7723,9.6409
1777195551394,4,-0.0113,0.2308,0.0273
1777195551402,2,18.6750,30.2250,-33.0750
1777195551452,1,-0.4600,1.9890,9.7588
1777195551452,1,-0.6093,2.1197,10.3262
1777195551452,1,-0.8512,2.2137,10.2948
1777195551455,9,-0.4140,1.9091,9.6101
1777195551463,4,0.3596,-0.0000,0.1086
1777195551472,2,18.4500,29.1000,-35.2500
1777195551518,1,-0.9227,2.1547,9.8734
1777195551518,1,-0.9619,2.1745,9.4143
1777195551518,1,-0.9311,2.2131,9.4956
1777195551523,9,-0.3377,2.0136,9.5918
1777195551525,5,43947.0586,40420.7383,1341027.0000
1777195551532,4,-0.0921,-0.2245,0.0388
1777195551541,2,19.7250,29.2500,-36.6000
1777195551585,1,-0.6957,2.1425,9.9978
1777195551585,1,-0.5916,1.9331,10.2673
1777195551585,1,-0.5306,1.8332,10.2308
1777195551585,1,-0.3601,1.8586,10.0313
1777195551594,9,-0.3185,1.9458,9.6064
1777195551602,4,-0.0052,0.0608,0.0244
1777195551610,2,18.9750,29.0250,-33.9750
1777195551651,1,-0.0679,1.8876,10.1291
1777195551651,1,0.0087,1.8395,10.1052
1777195551651,1,0.0156,1.7201,9.8471
1777195551662,9,-0.2965,1.9912,9.5978
1777195551671,4,0.1753,0.0533,0.0205
1777195551680,2,19.8000,29.3250,-34.8750
1777195551686,5,44853.7500,41254.7891,1362814.0000
1777195551718,1,0.0691,1.7420,9.5794
1777195551718,1,0.1729,1.8514,9.2447
1777195551718,1,0.2671,1.9397,9.1125
1777195551731,9,-0.2748,2.0688,9.5820
1777195551740,4,0.1069,0.0153,0.0368
1777195551750,2,20.1000,28.8000,-37.5000
1777195551785,1,0.2348,1.9427,9.2456
1777195551785,1,0.0993,1.9507,9.3778
1777195551785,1,0.0123,1.9334,9.4104
1777195551785,1,-0.0876,1.9334,9.3257
1777195551801,9,-0.2155,2.1271,9.5708
1777195551810,4,0.0822,-0.0706,0.0623
1777195551819,2,19.0500,28.2750,-34.7250
1777195551846,5,43377.3203,39894.4766,1320881.0000
1777195551853,1,-0.1469,1.9038,9.2348
1777195551853,1,-0.2614,1.9250,9.2877
1777195551853,1,-0.3108,1.9528,9.4205
1777195551870,9,-0.1527,2.1479,9.5673
1777195551879,4,0.0596,-0.1407,0.0591
1777195551888,2,20.0250,27.9000,-38.0250
1777195551917,1,-0.2007,1.9926,9.5273
1777195551917,1,-0.1839,1.9798,9.5312
1777195551917,1,-0.2462,1.8470,9.6120
1777195551940,9,-0.0579,2.1526,9.5673
1777195551949,4,0.1037,-0.1576,0.0512
1777195551958,2,18.1500,27.6000,-39.8250
1777195551986,1,-0.1980,1.8422,9.7609
1777195551986,1,-0.0739,1.8526,9.9634
1777195551986,1,0.0927,1.9825,9.5695
1777195551986,1,0.2381,2.0303,9.1505
1777195552006,5,44906.3203,41297.1523,1345096.0000
1777195552009,9,-0.0125,2.1567,9.5666
1777195552018,4,-0.0625,0.0150,-0.0657
1777195552027,2,19.3500,28.2750,-36.6000
1777195552051,1,0.1122,2.0868,9.3431
1777195552051,1,-0.0102,2.1523,9.7475
1777195552051,1,-0.0867,2.1957,9.9852
1777195552078,9,0.0396,2.1694,9.5636
1777195552087,4,0.0602,-0.1403,-0.0305
1777195552096,2,19.0500,28.0500,-37.3500
1777195552118,1,-0.0488,2.3154,10.0011
1777195552118,1,0.0745,2.3468,9.6858
1777195552118,1,0.0867,2.3456,9.5486
1777195552149,9,0.0724,2.1924,9.5582
1777195552157,4,0.0305,-0.0269,-0.0521
1777195552166,5,45941.0898,42248.5898,1371345.0000
1777195552174,2,18.5250,28.1250,-36.4500
1777195552186,1,0.0625,2.2875,9.7199
1777195552186,1,0.0565,2.3186,9.8438
1777195552186,1,0.0473,2.3402,9.7843
1777195552186,1,0.0332,2.3734,9.6808
1777195552217,9,0.0662,2.2302,9.5495
1777195552226,4,0.0203,0.0084,-0.0530
1777195552244,2,18.5250,28.1250,-39.9000
1777195552252,1,0.0347,2.3578,9.5285
1777195552252,1,0.0167,2.3046,9.5533
1777195552252,1,-0.0021,2.2427,9.6000
1777195552287,9,0.0520,2.2377,9.5478
1777195552295,4,-0.0093,0.0044,-0.0556
1777195552313,2,18.3750,27.8250,-37.8750
1777195552317,1,-0.0470,2.1999,9.5438
1777195552317,1,-0.0912,2.1652,9.4412
1777195552317,1,-0.1439,2.1769,9.3470
1777195552325,5,46028.5586,42329.7773,1375479.0000
1777195552357,9,0.0127,2.2216,9.5517
1777195552374,4,-0.0484,-0.0160,-0.0250
1777195552383,2,17.4000,28.1250,-35.5500
1777195552385,1,-0.1352,2.2382,9.3147
1777195552385,1,-0.0404,2.3351,9.4944
1777195552385,1,-0.0057,2.3952,9.6162
1777195552385,1,-0.0200,2.4138,9.6275
1777195552426,9,0.0122,2.2328,9.5491
1777195552443,4,-0.0199,0.0122,-0.0594
1777195552451,1,-0.0446,2.3246,9.5919
1777195552451,1,-0.0051,2.3444,9.4887
1777195552451,1,0.0203,2.4135,9.4977
1777195552453,2,17.4750,28.2750,-35.7000
1777195552488,5,46168.4492,42460.1758,1384404.0000
1777195552495,9,-0.0272,2.2157,9.5530
1777195552514,4,-0.0585,-0.0041,-0.0958
1777195552518,1,0.0105,2.4362,9.5393
1777195552518,1,-0.0380,2.3327,9.8279
1777195552518,1,-0.2719,2.3243,9.8216
1777195552521,2,17.1750,27.9750,-34.9500
1777195552565,9,-0.0403,2.1855,9.5599
1777195552583,4,-0.0939,0.0098,-0.0434
1777195552584,1,-0.2474,2.3016,9.8572
1777195552584,1,-0.2273,2.3106,9.9066
1777195552584,1,-0.1119,2.2774,9.6221
1777195552584,1,0.0087,2.1840,9.6556
1777195552590,2,18.0000,28.5000,-36.0000
1777195552635,9,-0.0523,2.1257,9.5734
1777195552646,5,47162.1914,43377.6133,1424499.0000
1777195552651,1,0.0170,2.1556,9.7786
1777195552652,1,0.0006,2.0985,9.8761
1777195552652,1,0.0377,2.0617,9.8342
1777195552652,4,0.0046,0.0209,-0.0423
1777195552660,2,17.1000,28.5750,-35.4750
1777195552703,9,-0.0709,2.1471,9.5685
1777195552718,1,0.0646,2.0333,9.6278
1777195552718,1,0.0012,1.9825,9.4663
1777195552718,1,-0.0060,1.9654,9.4077
1777195552720,4,0.0930,0.0275,-0.0851
1777195552729,2,17.4750,28.5000,-36.2250
1777195552773,9,-0.0994,2.1910,9.5582
1777195552784,1,0.0027,2.0399,9.4525
1777195552784,1,-0.0879,2.0853,9.5833
1777195552784,1,-0.1388,2.0219,9.5106
1777195552784,1,-0.2106,2.0417,9.4663
1777195552790,4,0.0548,0.0400,-0.0930
1777195552799,2,17.7000,27.9750,-36.9000
1777195552806,5,46108.5313,42409.1523,1398644.0000
1777195552842,9,-0.1540,2.2136,9.5523
1777195552852,1,-0.2779,2.0815,9.5513
1777195552852,1,-0.2934,2.1467,9.6033
1777195552852,1,-0.2662,2.2098,9.5985
1777195552859,4,0.0467,0.0142,-0.0790
1777195552868,2,17.3250,28.1250,-36.2250
1777195552911,9,-0.1966,2.2399,9.5454
1777195552917,1,-0.3129,2.2044,9.5767
1777195552917,1,-0.4011,2.1775,9.5710
1777195552917,1,-0.4238,2.2104,9.5333
1777195552929,4,0.0177,0.0278,-0.0469
1777195552937,2,17.4750,28.2750,-37.0500
1777195552967,5,44970.9297,41363.4492,1370951.0000
1777195552980,9,-0.2366,2.2343,9.5458
1777195552984,1,-0.2770,2.2834,9.4570
1777195552984,1,-0.2076,2.3052,9.3667
1777195552984,1,-0.2994,2.2454,9.3769
1777195552984,1,-0.3500,2.2472,9.3706
1777195552999,4,-0.0484,0.0741,-0.0614
1777195553007,2,18.0000,28.5750,-35.5500
1777195553051,9,-0.2807,2.2282,9.5460
1777195553051,1,-0.3299,2.2750,9.3781
1777195553051,1,-0.3224,2.3136,9.4938
1777195553051,1,-0.3371,2.3489,9.5444
1777195553067,4,-0.0110,-0.0538,-0.0444
1777195553076,2,16.5000,28.6500,-35.4000
1777195553117,1,-0.3359,2.3456,9.5124
1777195553118,1,-0.2982,2.3521,9.4502
1777195553118,1,-0.3290,2.4182,9.3634
1777195553119,9,-0.2446,2.1987,9.5539
1777195553125,5,44689.2695,41105.1992,1368654.0000
1777195553136,4,-0.1025,-0.0107,-0.0571
1777195553146,2,18.1500,29.2500,-44.0250
1777195553185,1,0.0173,2.2394,9.8052
1777195553185,1,-0.0730,2.3593,9.7466
1777195553185,1,-0.2560,2.2543,9.6697
1777195553185,1,-0.1962,2.1431,9.6885
1777195553189,9,-0.2308,2.1418,9.5671
1777195553206,4,-0.0895,-0.0796,0.0341
1777195553225,2,17.0250,28.7250,-39.6750
1777195553251,1,-0.0799,2.2002,9.7182
1777195553251,1,-0.0577,2.2289,9.6245
1777195553251,1,-0.1184,2.1511,9.4561
1777195553258,9,-0.1776,2.1012,9.5773
1777195553276,4,-0.0828,-0.0333,-0.0034
1777195553286,5,46274.7383,42564.1367,1414656.0000
1777195553294,2,16.5750,29.1000,-37.5000
1777195553319,1,-0.1298,2.0943,9.4627
1777195553319,1,-0.1890,2.0844,9.6517
1777195553319,1,-0.1379,2.0898,9.7211
1777195553328,9,-0.1551,2.0688,9.5847
1777195553354,4,-0.0432,-0.0331,-0.0363
1777195553363,2,16.5750,29.9250,-37.7250
1777195553384,1,-0.0891,2.1703,9.5800
